C	area	va	hourly
	VARIABLES	BEGIN	END
	122	1	8736

C	hourly				OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	7584	12	NOV	23:00	2194820	2157544	115837	1985491	2393950	50.00	0	50.00	50.00	57091	0	0	0	0	0	0	0	60419	2913	57061	67008	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40000	1700	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	15151	1604	11710	17779	0	0	0	0	932	1745	0	4349	0	0	0	0	68.32	9.05	57.07	81.56	1948	641	990	2799	0	0	0	0	36.11	4.58	30.00	40.00	37276	69799	0	173967	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2055	78000	84000	25182	1890	22221	28290	24686	1706	22312	27312	0	0	0	0	64	2	60	67
	7585	13	NOV	00:00	2304185	2182744	237534	1894001	2602200	50.00	0	50.00	50.00	57653	0	0	0	0	0	0	0	63746	2979	61087	70573	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	15422	4343	10043	23344	0	0	0	0	3655	3374	0	8000	0	0	0	0	68.30	9.04	57.08	81.50	1948	641	990	2799	0	0	0	0	36.09	4.59	30.00	40.00	121442	109152	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	24801	4199	16656	29957	23382	1986	20153	26705	0	0	0	0	64	2	60	67
	7586	13	NOV	01:00	2246522	2128520	154875	1898001	2344850	50.00	0	50.00	50.00	57002	0	0	0	0	0	0	0	62507	2863	59802	68835	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	14337	3262	9546	18897	0	0	0	0	3501	3917	0	8000	0	0	0	0	68.29	9.01	57.09	81.44	1948	641	990	2799	0	0	0	0	36.07	4.59	30.00	40.00	118003	134167	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	25885	3629	21103	32454	23636	1775	21103	26705	0	0	0	0	64	2	60	67
	7587	13	NOV	02:00	2237586	2231839	106627	2074200	2446350	50.00	0	50.00	50.00	58242	0	0	0	0	0	0	0	61265	2822	58244	67456	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	16403	1825	13484	20227	0	0	0	0	192	542	0	1724	0	0	0	0	68.31	9.01	57.10	81.44	1948	641	990	2799	0	0	0	0	36.14	4.58	30.00	40.00	5747	16254	0	51719	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	23819	1939	19773	26516	24222	1665	21667	26705	0	0	0	0	64	2	60	67
	7588	13	NOV	03:00	2125145	1986499	197432	1703649	2241850	50.00	0	50.00	50.00	55298	0	0	0	0	0	0	0	60042	2608	57591	65707	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	11497	3977	6073	16837	0	0	0	0	3876	3535	0	8000	0	0	0	0	68.29	9.01	57.11	81.46	1948	641	990	2799	0	0	0	0	36.12	4.58	30.00	40.00	138647	127598	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	28726	3816	23163	33927	25098	1582	22312	27168	0	0	0	0	64	2	60	67
	7589	13	NOV	04:00	2119034	2063903	168209	1761276	2318600	50.00	0	50.00	50.00	56227	0	0	0	0	0	0	0	59207	2597	56851	64901	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	13045	3439	6526	17672	0	0	0	0	1492	2856	0	7996	0	0	0	0	68.29	9.02	57.06	81.48	1948	641	990	2799	0	0	0	0	36.10	4.58	30.00	40.00	55131	104155	0	278859	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	27177	3888	22328	35474	25738	1721	22328	27909	0	0	0	0	64	2	60	67
	7590	13	NOV	05:00	2075153	2020964	182186	1675723	2284000	50.00	0	50.00	50.00	55712	0	0	0	0	0	0	0	58419	2588	55796	64209	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	12186	3432	4814	16980	0	0	0	0	1563	2933	0	7512	0	0	0	0	68.30	9.01	57.07	81.42	1948	641	990	2799	0	0	0	0	36.17	4.57	30.00	40.00	54189	101752	0	262341	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	28036	3422	23020	35186	26473	1850	23020	28764	0	0	0	0	64	2	60	67
	7591	13	NOV	06:00	2032687	1925478	226488	1609399	2224050	50.00	0	50.00	50.00	54566	0	0	0	0	0	0	0	57918	2674	55444	63010	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	10276	4606	4188	15781	0	0	0	0	2972	3378	0	7996	0	0	0	0	68.29	9.02	57.03	81.44	1948	641	990	2799	0	0	0	0	36.15	4.57	30.00	40.00	107209	121793	0	282455	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	29946	4871	24219	36485	26980	1714	24219	29053	0	0	0	0	64	2	60	67
	7592	13	NOV	07:00	2059380	2034635	158493	1644766	2181850	50.00	0	50.00	50.00	55876	0	0	0	0	0	0	0	57747	2579	55301	62166	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	12459	2659	6295	15300	0	0	0	0	619	1750	0	5568	0	0	0	0	68.30	9.03	57.04	81.46	1948	641	990	2799	0	0	0	0	36.22	4.57	30.00	40.00	24745	69990	0	222707	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	27763	2646	24700	33705	27149	1642	24700	29458	0	0	0	0	64	2	60	67
	7593	13	NOV	08:00	2028779	1888167	131378	1691026	2145250	50.00	0	50.00	50.00	54118	0	0	0	0	0	0	0	58031	2722	55536	62924	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	9530	3209	5121	15605	0	0	0	0	3831	3573	0	8000	0	0	0	0	68.28	9.03	56.99	81.48	1948	641	990	2799	0	0	0	0	36.20	4.57	30.00	40.00	140612	129943	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	30692	3557	24395	36879	26959	1711	24395	29224	0	0	0	0	64	2	60	67
	7594	13	NOV	09:00	2077321	1994491	200066	1623749	2242450	50.00	0	50.00	50.00	55394	0	0	0	0	0	0	0	58584	2715	55993	63356	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	11656	3710	4475	16124	0	0	0	0	2259	3245	0	8000	0	0	0	0	68.28	9.03	57.00	81.49	1948	641	990	2799	0	0	0	0	36.27	4.56	30.00	40.00	82831	120815	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	28566	3651	23876	35525	26453	1686	23876	28766	0	0	0	0	64	2	60	67
	7595	13	NOV	10:00	2141791	2119331	133837	1907527	2336800	50.00	0	50.00	50.00	56892	0	0	0	0	0	0	0	59385	3077	56733	65265	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	14153	2477	10151	18036	0	0	0	0	561	1588	0	5053	0	0	0	0	68.29	9.04	57.01	81.51	1948	641	990	2799	0	0	0	0	36.25	4.56	30.00	40.00	22460	63526	0	202138	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	26069	2612	21964	29849	25791	2097	22312	28505	0	0	0	0	64	2	60	67
	7596	13	NOV	11:00	2170421	2109244	230511	1713626	2433850	50.00	0	50.00	50.00	56771	0	0	0	0	0	0	0	60238	3426	57200	67206	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	13952	4718	5573	19977	0	0	0	0	1617	3044	0	7996	0	0	0	0	68.29	9.05	57.02	81.53	1948	641	990	2799	0	0	0	0	36.23	4.56	30.00	40.00	61176	114613	0	288246	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	26271	5136	20023	36427	25223	2278	20970	28431	0	0	0	0	64	2	60	67
	7597	13	NOV	12:00	2223956	2151641	235663	1759749	2517950	50.00	0	50.00	50.00	57280	0	0	0	0	0	0	0	61674	3478	58714	68888	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	14799	4173	7195	21659	0	0	0	0	2204	3151	0	7512	0	0	0	0	68.29	9.04	57.03	81.47	1948	641	990	2799	0	0	0	0	36.30	4.57	30.00	40.00	72315	102435	0	225359	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	25423	4226	18341	32805	24343	2064	20970	27315	0	0	0	0	64	2	61	67
	7598	13	NOV	13:00	2276243	2162341	197570	1807749	2447000	50.00	0	50.00	50.00	57408	0	0	0	0	0	0	0	62940	3639	59673	70598	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	15013	4241	8155	21640	0	0	0	0	3258	3670	0	8000	0	0	0	0	68.28	9.03	57.04	81.49	1948	641	990	2799	0	0	0	0	36.28	4.57	30.00	40.00	113901	130460	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	25209	4226	18360	31845	23679	2075	20383	26705	0	0	0	0	64	2	61	67
	7599	13	NOV	14:00	2368203	2307902	164422	1968616	2529300	50.00	0	50.00	50.00	59155	0	0	0	0	0	0	0	64102	3729	60184	71611	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	17925	2958	12772	22221	0	0	0	0	1508	2878	0	8000	0	0	0	0	68.28	9.03	57.05	81.51	1948	641	990	2799	0	0	0	0	36.26	4.56	30.00	40.00	60301	115120	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	22298	3022	17779	27228	23402	2045	20153	26705	0	0	0	0	65	1	62	67
	7600	13	NOV	15:00	2414022	2334406	198384	2014126	2720500	50.00	0	50.00	50.00	59473	0	0	0	0	0	0	0	65409	3839	61280	72939	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	18455	3760	11583	25710	0	0	0	0	2285	3316	0	7996	0	0	0	0	68.28	9.03	57.06	81.45	1948	641	990	2799	0	0	0	0	36.24	4.56	30.00	40.00	79616	114574	0	289042	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	21767	4194	14290	30417	23256	2030	20153	26705	0	0	0	0	65	1	62	67
	7601	13	NOV	16:00	2473562	2385664	160934	2072573	2615000	50.00	0	50.00	50.00	60088	0	0	0	0	0	0	0	66540	3441	62915	73444	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	19480	3579	12751	25000	0	0	0	0	2391	3383	0	8000	0	0	0	0	68.27	9.03	57.07	81.47	1948	641	990	2799	0	0	0	0	36.31	4.57	30.00	40.00	87898	126653	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	20742	3512	15000	27249	23143	2030	20153	26705	0	0	0	0	65	1	64	67
	7602	13	NOV	17:00	2493155	2394842	174379	2182404	2806300	50.00	0	50.00	50.00	60198	0	0	0	0	0	0	0	67222	3566	63585	74655	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	19664	3483	14948	27426	0	0	0	0	2889	3340	0	8000	0	0	0	0	68.27	9.02	57.03	81.41	1948	641	990	2799	0	0	0	0	36.29	4.57	30.00	40.00	98313	110295	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	20559	3408	12574	25052	22950	2099	20153	26705	0	0	0	0	65	2	64	69
	7603	13	NOV	18:00	2518588	2390100	170440	2120376	2653100	50.00	0	50.00	50.00	60141	0	0	0	0	0	0	0	67792	3764	63749	75362	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	19569	3840	13708	25062	0	0	0	0	3554	3702	0	8000	0	0	0	0	68.25	9.01	57.04	81.41	1948	641	990	2799	0	0	0	0	36.27	4.56	30.00	40.00	128488	136175	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	20654	4212	14938	28292	22722	2115	19867	26705	0	0	0	0	65	2	64	69
	7604	13	NOV	19:00	2554346	2466848	145699	2176504	2703400	50.00	0	50.00	50.00	61062	0	0	0	0	0	0	0	68005	3812	63467	75557	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	21104	2913	14830	25000	0	0	0	0	2232	2921	0	8000	0	0	0	0	68.25	9.03	56.99	81.42	1948	641	990	2799	0	0	0	0	36.34	4.57	30.00	40.00	87498	117327	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	19119	2882	15000	25170	22703	2146	19672	26705	0	0	0	0	66	2	64	69
	7605	13	NOV	20:00	2523890	2386092	263921	1997349	2835000	50.00	0	50.00	50.00	60093	0	0	0	0	0	0	0	67901	3711	63466	75655	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	19489	5326	11947	28000	0	0	0	0	3743	3054	0	7996	0	0	0	0	68.23	9.04	56.95	81.42	1948	641	990	2799	0	0	0	0	36.32	4.57	30.00	40.00	137798	113657	0	294833	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	20734	5585	12000	28053	22765	2193	19574	26705	0	0	0	0	66	2	64	69
	7606	13	NOV	21:00	2490419	2367291	245346	1995049	2802250	50.00	0	50.00	50.00	59867	0	0	0	0	0	0	0	67479	3672	63419	74574	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	19112	4671	11901	27345	0	0	0	0	3697	3393	0	8000	0	0	0	0	68.21	9.02	56.90	81.36	1948	641	990	2799	0	0	0	0	36.39	4.58	30.00	40.00	123128	110495	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	21110	4631	12655	28099	22823	2012	20153	26705	0	0	0	0	66	2	64	69
	7607	13	NOV	22:00	2473343	2361681	130784	2141754	2615000	50.00	0	50.00	50.00	59800	0	0	0	0	0	0	0	66707	3583	62772	73721	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	19000	3038	14135	25000	0	0	0	0	3037	3346	0	8000	0	0	0	0	68.20	9.03	56.86	81.37	1948	641	990	2799	0	0	0	0	36.37	4.58	30.00	40.00	111662	123163	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	21222	3061	15000	25865	23051	1997	20153	26705	0	0	0	0	66	2	64	69
	7608	13	NOV	23:00	2427197	2349783	166458	2041566	2615000	50.00	0	50.00	50.00	59657	0	0	0	0	0	0	0	65600	3542	61641	72302	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1155	38000	42000	0	0	0	0	0	0	0	0	0	0	0	0	18762	3360	14020	25000	0	0	0	0	2168	3052	0	8000	0	0	0	0	68.20	9.02	56.87	81.39	1948	641	990	2799	0	0	0	0	36.35	4.57	30.00	40.00	77414	106953	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80556	1423	78000	83000	21460	3440	15000	25980	23278	2083	20153	26705	0	0	0	0	66	2	64	69
	7609	14	NOV	00:00	2547674	2466483	150275	2154800	2686300	50.00	0	50.00	50.00	60884	0	0	0	0	0	0	0	67813	3662	63741	74411	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	21252	2867	15096	25000	0	0	0	0	2114	3282	0	8000	0	0	0	0	68.20	9.02	56.88	81.37	1948	641	990	2799	0	0	0	0	36.33	4.57	30.00	40.00	81191	130683	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	18526	3112	15000	24904	22614	2236	19818	26705	0	0	0	0	65	2	63	68
	7610	14	NOV	01:00	2475946	2410012	240715	2007050	2760550	50.00	0	50.00	50.00	60207	0	0	0	0	0	0	0	66307	3501	62418	73440	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	20122	4701	11441	27211	0	0	0	0	1738	3093	0	8000	0	0	0	0	68.20	9.03	56.89	81.39	1948	641	990	2799	0	0	0	0	36.31	4.57	30.00	40.00	65934	118366	0	294359	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	19655	4839	12789	29559	23089	2188	20153	26705	0	0	0	0	65	2	63	68
	7611	14	NOV	02:00	2403084	2299343	206940	1995404	2566400	50.00	0	50.00	50.00	58879	0	0	0	0	0	0	0	65015	3430	60761	72149	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17909	3872	11951	24028	0	0	0	0	2658	3305	0	8000	0	0	0	0	68.19	9.05	56.83	81.40	1948	641	990	2799	0	0	0	0	36.38	4.58	30.00	40.00	103741	132677	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	21869	3626	15972	27049	23252	2096	20153	26705	0	0	0	0	65	2	63	68
	7612	14	NOV	03:00	2315371	2197123	229699	1922658	2652250	50.00	0	50.00	50.00	57652	0	0	0	0	0	0	0	63713	3544	59263	71274	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	15865	4919	9411	25045	0	0	0	0	3401	3823	0	8000	0	0	0	0	68.18	9.04	56.78	81.34	1948	641	990	2799	0	0	0	0	36.36	4.58	30.00	40.00	118248	133988	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	23913	4749	14955	29589	23278	2083	20153	26705	0	0	0	0	65	2	63	68
	7613	14	NOV	04:00	2294400	2232178	151418	1910950	2469500	50.00	0	50.00	50.00	58073	0	0	0	0	0	0	0	62791	3272	58721	69724	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16566	3732	8119	22090	0	0	0	0	1778	3326	0	8000	0	0	0	0	68.18	9.03	56.79	81.36	1948	641	990	2799	0	0	0	0	36.34	4.57	30.00	40.00	62222	117924	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	23212	3600	17910	30881	23336	2001	20672	26705	0	0	0	0	65	2	63	68
	7614	14	NOV	05:00	2266779	2207317	257321	1686300	2533800	50.00	0	50.00	50.00	57774	0	0	0	0	0	0	0	62294	3164	58485	68905	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16069	5373	5726	22676	0	0	0	0	1778	3326	0	8000	0	0	0	0	68.18	9.02	56.80	81.38	1948	641	990	2799	0	0	0	0	36.32	4.57	30.00	40.00	59462	112001	0	295159	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	23709	5607	17324	34274	23492	1892	20970	26705	0	0	0	0	65	2	63	68
	7615	14	NOV	06:00	2236861	2153237	263602	1633600	2509600	50.00	0	50.00	50.00	57126	0	0	0	0	0	0	0	61747	3368	57432	68421	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	14987	5329	4672	22192	0	0	0	0	2313	3301	0	8000	0	0	0	0	68.18	9.04	56.74	81.40	1948	641	990	2799	0	0	0	0	36.39	4.58	30.00	40.00	83624	118404	0	264233	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	24791	5290	17808	35328	23773	1974	20970	27328	0	0	0	0	65	2	63	68
	7616	14	NOV	07:00	2251267	2187000	221409	1811250	2484850	50.00	0	50.00	50.00	57531	0	0	0	0	0	0	0	61775	3097	58135	67926	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	15662	4402	7525	21697	0	0	0	0	1666	3125	0	8000	0	0	0	0	68.18	9.04	56.75	81.41	1948	641	990	2799	0	0	0	0	36.37	4.58	30.00	40.00	64266	120315	0	298759	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	24116	4531	18303	33475	23686	1881	20970	26705	0	0	0	0	65	2	63	68
	7617	14	NOV	08:00	2253366	2160073	244819	1816700	2499850	50.00	0	50.00	50.00	57208	0	0	0	0	0	0	0	62126	3014	58840	68226	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	15124	5100	7896	21997	0	0	0	0	2555	3623	0	8000	0	0	0	0	68.17	9.05	56.76	81.43	1948	641	990	2799	0	0	0	0	36.44	4.60	30.00	40.00	93293	133277	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	24654	4893	18003	31666	23526	1974	20746	26705	0	0	0	0	65	2	63	68
	7618	14	NOV	09:00	2304722	2278056	177480	1926000	2535550	50.00	0	50.00	50.00	58623	0	0	0	0	0	0	0	62819	3091	59503	68940	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17483	4154	8420	23311	0	0	0	0	889	2514	0	8000	0	0	0	0	68.18	9.04	56.77	81.45	1948	641	990	2799	0	0	0	0	36.42	4.59	30.00	40.00	26667	75425	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	22294	3998	16689	30580	23371	1959	20946	26705	0	0	0	0	65	2	63	68
	7619	14	NOV	10:00	2332523	2227972	208003	1894850	2571100	50.00	0	50.00	50.00	58022	0	0	0	0	0	0	0	63596	2942	60536	69328	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16482	4370	9197	24122	0	0	0	0	2667	3771	0	8000	0	0	0	0	68.18	9.04	56.78	81.47	1948	641	990	2799	0	0	0	0	36.40	4.58	30.00	40.00	104551	147948	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	23296	4697	15878	31803	23278	2083	20153	26705	0	0	0	0	65	2	63	68
	7620	14	NOV	11:00	2393672	2300429	171297	2008108	2615000	50.00	0	50.00	50.00	58892	0	0	0	0	0	0	0	64724	3086	60972	70178	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17931	3477	12162	25000	0	0	0	0	2346	3231	0	8000	0	0	0	0	68.17	9.06	56.72	81.48	1948	641	990	2799	0	0	0	0	36.47	4.61	30.00	40.00	93244	129585	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	21847	3401	15000	26838	23278	2083	20153	26705	0	0	0	0	65	2	63	68
	7621	14	NOV	12:00	2421184	2290850	226303	1880850	2615000	50.00	0	50.00	50.00	58777	0	0	0	0	0	0	0	65939	2930	62377	70933	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17739	4895	9617	25000	0	0	0	0	3752	3836	0	8000	0	0	0	0	68.15	9.05	56.73	81.48	1948	641	990	2799	0	0	0	0	36.45	4.60	30.00	40.00	130334	137407	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	22039	4839	15000	30383	23278	2083	20153	26705	0	0	0	0	65	2	63	68
	7622	14	NOV	13:00	2491701	2404683	180761	2110700	2690100	50.00	0	50.00	50.00	60143	0	0	0	0	0	0	0	67130	2676	64033	72031	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	20016	4155	12114	25802	0	0	0	0	2667	3771	0	8000	0	0	0	0	68.15	9.03	56.74	81.42	1948	641	990	2799	0	0	0	0	36.43	4.59	30.00	40.00	87018	124256	0	303158	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	19762	4238	14198	26952	23196	2172	20153	26705	0	0	0	0	65	2	63	68
	7623	14	NOV	14:00	2548216	2416036	238382	2017600	2723398	50.00	0	50.00	50.00	60279	0	0	0	0	0	0	0	68308	2521	65112	72783	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	20243	4492	12352	26468	0	0	0	0	3618	3470	0	8000	0	0	0	0	68.13	9.04	56.75	81.40	1948	641	990	2799	0	0	0	0	36.50	4.62	30.00	40.00	132180	130082	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	19535	4445	13532	27648	23001	2266	19728	26705	0	0	0	0	65	2	63	68
