C	area	va	daily
	VARIABLES	BEGIN	END
	122	1	364

C	daily			OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	273	30	SEP	35959309	34664504	3077627	30341651	41212519	45.00	4.33	35.00	50.00	1115991	0	0	0	0	0	0	0	1078693	67590	976145	1222709	79547	18915	54396	109680	0	0	0	0	0	0	0	0	0	0	0	0	897457	57652	792000	960000	0	0	0	0	0	0	0	0	0	0	0	0	65070	64776	0	205737	0	0	0	0	36619	8476	25188	52559	0	0	0	0	71.43	8.89	60.83	86.26	34092	8106	23313	47005	0	0	0	0	35.56	4.97	30.00	40.00	1294806	353936	1007526	2102345	0	0	0	0	0	0	0	0	0	0	0	0	0	1901333	51571	1824000	1992000	938806	67094	826263	1035116	909608	60728	793946	999594	0	0	0	0	1019	108	907	1248
	274	01	OCT	38328382	37277018	3437927	32599278	43506864	47.50	3.08	41.87	50.00	1157078	0	0	0	0	0	0	0	1138946	70449	1034056	1273914	90500	33923	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	909941	57220	792000	984000	0	0	0	0	0	0	0	0	0	0	0	0	108582	74359	11267	236974	0	0	0	0	29923	6902	18245	37992	0	0	0	0	71.44	8.89	60.64	86.28	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1051364	258224	729789	1497629	0	0	0	0	0	0	0	0	0	0	0	0	0	1906667	42500	1824000	1968000	888144	72877	769063	993421	862297	72618	731655	969042	0	0	0	0	1087	108	961	1277
	275	02	OCT	43766939	42349770	2841781	38012799	46939332	50.00	0	50.00	50.00	1215397	0	0	0	0	0	0	0	1249626	47003	1178830	1342195	90500	33923	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	906667	51571	792000	984000	0	0	0	0	0	0	0	0	0	0	0	0	212329	73705	105056	357911	0	0	0	0	40131	7447	27896	52906	0	0	0	0	71.46	8.90	60.63	86.32	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1417168	312267	1115857	2116249	0	0	0	0	0	0	0	0	0	0	0	0	0	1890667	41995	1824000	1968000	771671	72088	674089	902944	767580	71332	678220	895640	0	0	0	0	1200	85	1069	1327
	276	03	OCT	48437456	46626589	3733370	42041176	53455505	50.00	0	50.00	50.00	1272959	0	0	0	0	0	0	0	1348440	53814	1297704	1490057	90501	33922	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	914667	52392	816000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	292265	99184	185624	450120	0	0	0	0	51007	8238	37856	62385	0	0	0	0	71.41	8.88	60.57	86.10	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1810867	392149	1301182	2495399	0	0	0	0	0	0	0	0	0	0	0	0	0	1893333	51156	1800000	1968000	686402	99565	553290	822376	718707	98129	576464	855484	0	0	0	0	1301	93	1163	1469
	277	04	OCT	50041339	48082441	3861153	41696909	54086476	50.00	0	50.00	50.00	1292509	0	0	0	0	0	0	0	1382800	55670	1285891	1496305	90501	33922	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	917333	47703	864000	984000	0	0	0	0	0	0	0	0	0	0	0	0	319515	103342	178738	460130	0	0	0	0	55450	9821	39188	71917	0	0	0	0	71.25	8.94	60.23	85.92	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1958898	378370	1420093	2505579	0	0	0	0	0	0	0	0	0	0	0	0	0	1898667	51156	1800000	1968000	661818	106625	509387	805262	704393	100920	544980	840215	0	0	0	0	1360	128	1152	1534
	278	05	OCT	46014429	44398872	3565744	38279738	49474824	50.00	0	50.00	50.00	1256626	0	0	0	0	0	0	0	1302665	63208	1213527	1415515	90501	33922	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	928000	42332	864000	984000	0	0	0	0	0	0	0	0	0	0	0	0	238377	81348	127023	333226	0	0	0	0	45786	8147	28768	58113	0	0	0	0	71.21	8.96	60.04	85.90	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1615557	314384	1150738	2099301	0	0	0	0	0	0	0	0	0	0	0	0	0	1909333	51983	1824000	1968000	742956	95854	578774	864223	747147	94796	589014	873464	0	0	0	0	1306	144	1070	1488
	279	06	OCT	40736771	39520496	4084256	33437109	46214615	48.26	2.50	43.75	50.00	1193694	0	0	0	0	0	0	0	1191861	78486	1107361	1321208	90501	33922	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	922370	39167	864000	974339	0	0	0	0	0	0	0	0	0	0	0	0	144751	83698	16374	269092	0	0	0	0	34238	6297	22461	41594	0	0	0	0	71.23	8.99	60.00	85.79	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1216274	289160	884484	1653527	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	56569	1824000	1992000	852879	118493	618908	1043672	825082	116708	597725	1011173	0	0	0	0	1199	186	984	1512
	280	07	OCT	38851145	37773586	3932066	30655718	44432883	47.08	4.89	35.00	50.00	1152645	0	0	0	0	0	0	0	1145214	82142	1045748	1270591	90501	33922	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	896618	60998	792000	984000	0	0	0	0	0	0	0	0	0	0	0	0	127839	83511	0	283858	0	0	0	0	30256	6684	20107	39103	0	0	0	0	71.30	9.00	59.99	85.79	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1077559	300904	755950	1564101	0	0	0	0	0	0	0	0	0	0	0	0	0	1885333	86245	1728000	1968000	860876	133428	580142	1092122	839541	124436	586368	1066924	0	0	0	0	1132	157	960	1440
	281	08	OCT	41280782	40040511	3839797	32134081	46576638	48.33	4.09	36.87	50.00	1187964	0	0	0	0	0	0	0	1198468	70409	1091530	1313289	90501	33922	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	907022	55162	816000	984000	0	0	0	0	0	0	0	0	0	0	0	0	165895	88033	1158	309933	0	0	0	0	35049	7436	24554	47786	0	0	0	0	71.38	9.01	60.00	85.75	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1240271	298104	877129	1747388	0	0	0	0	0	0	0	0	0	0	0	0	0	1890667	83735	1752000	1992000	817750	134271	554067	1074380	787321	138420	516709	1045142	0	0	0	0	1196	143	987	1464
	282	09	OCT	47157043	45436869	4097112	36586970	51671596	49.38	1.77	44.37	50.00	1261642	0	0	0	0	0	0	0	1323695	69220	1225321	1427057	90501	33922	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	918461	58191	816000	1018148	0	0	0	0	0	0	0	0	0	0	0	0	265815	114153	19036	437070	0	0	0	0	48918	13131	32677	77059	0	0	0	0	71.36	9.00	60.01	85.59	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1720174	451399	1300454	2574762	0	0	0	0	0	0	0	0	0	0	0	0	0	1888000	90510	1728000	2016000	703724	148759	428168	978816	700595	145702	424104	941513	0	0	0	0	1312	114	1063	1464
	283	10	OCT	51650143	49500189	4557618	42262261	57048378	50.00	0	50.00	50.00	1322002	0	0	0	0	0	0	0	1421993	76318	1360333	1566533	90502	33921	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	933333	65429	816000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	336670	126843	122845	529403	0	0	0	0	61488	16062	38504	98590	0	0	0	0	71.24	8.97	59.93	85.16	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	2149954	491889	1540156	2957714	0	0	0	0	0	0	0	0	0	0	0	0	0	1898667	77103	1776000	2016000	628663	153174	354232	861155	657941	149062	385197	881168	0	0	0	0	1385	102	1195	1512
	284	11	OCT	53270084	50980651	4717699	42129793	58433391	50.00	0	50.00	50.00	1329368	0	0	0	0	0	0	0	1451749	79763	1338465	1590385	90503	33920	48960	144672	0	0	0	0	0	0	0	0	0	0	0	0	920000	53066	816000	960000	0	0	0	0	0	0	0	0	0	0	0	0	375613	122506	170596	562991	0	0	0	0	65633	17384	41415	107569	0	0	0	0	70.98	8.90	59.80	84.63	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	2289433	492486	1656614	3227069	0	0	0	0	0	0	0	0	0	0	0	0	0	1882667	74285	1752000	1968000	587054	155325	309732	837404	640571	146842	385562	856946	0	0	0	0	1420	97	1180	1491
	285	12	OCT	49284730	47380871	4849594	38499094	53789139	49.79	0.59	48.12	50.00	1294450	0	0	0	0	0	0	0	1372123	76874	1269826	1517117	90504	33919	48972	144672	0	0	0	0	0	0	0	0	0	0	0	0	930615	53922	840000	1007537	0	0	0	0	0	0	0	0	0	0	0	0	296187	131741	64706	487783	0	0	0	0	54817	15380	37650	94138	0	0	0	0	70.81	8.82	59.78	84.28	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1903858	396603	1505985	2824147	0	0	0	0	0	0	0	0	0	0	0	0	0	1888000	83905	1728000	1992000	661198	159758	408735	919757	673539	147612	417410	898489	0	0	0	0	1366	132	1106	1512
	286	13	OCT	44254537	42785093	3816762	35858625	46948037	49.24	2.16	43.12	50.00	1237160	0	0	0	0	0	0	0	1266743	61334	1179165	1360188	90504	33919	48972	144672	0	0	0	0	0	0	0	0	0	0	0	0	927870	39007	864000	982829	0	0	0	0	0	0	0	0	0	0	0	0	206193	97223	29192	334161	0	0	0	0	42176	10166	29180	66283	0	0	0	0	70.72	8.77	59.80	84.23	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1469445	267852	1149090	1988494	0	0	0	0	0	0	0	0	0	0	0	0	0	1896000	79196	1752000	1992000	761937	134259	553839	979979	734684	137599	515095	953090	0	0	0	0	1270	165	1057	1512
	287	14	OCT	42226454	40920814	3386921	34360475	46594660	49.24	2.16	43.12	50.00	1209667	0	0	0	0	0	0	0	1222648	44152	1151333	1297791	90504	33919	48972	144672	0	0	0	0	0	0	0	0	0	0	0	0	921304	43702	840000	971734	0	0	0	0	0	0	0	0	0	0	0	0	173504	89036	6996	343893	0	0	0	0	37336	6946	26955	50589	0	0	0	0	70.71	8.76	59.90	84.32	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1305639	195448	1069684	1567092	0	0	0	0	0	0	0	0	0	0	0	0	0	1896000	79196	1728000	2016000	801193	122264	544107	989270	766866	124536	508804	954544	0	0	0	0	1196	154	1017	1488
	288	15	OCT	43409994	42024313	3259718	35775659	47056964	49.38	1.77	44.37	50.00	1218328	0	0	0	0	0	0	0	1245174	40992	1201267	1308351	90504	33919	48972	144672	0	0	0	0	0	0	0	0	0	0	0	0	915432	49716	840000	990885	0	0	0	0	0	0	0	0	0	0	0	0	199684	90255	21894	353139	0	0	0	0	39554	7131	29083	55156	0	0	0	0	70.73	8.75	60.00	84.41	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1385681	208812	1163305	1752653	0	0	0	0	0	0	0	0	0	0	0	0	0	1893333	80355	1752000	2016000	778218	124848	558861	1003221	755789	116218	548260	959405	0	0	0	0	1236	134	1057	1464
	289	16	OCT	48034335	46263185	3846367	39870112	53425103	50.00	0	50.00	50.00	1274838	0	0	0	0	0	0	0	1342996	57076	1291785	1450429	90504	33919	48972	144672	0	0	0	0	0	0	0	0	0	0	0	0	922667	51983	840000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	279397	99771	91802	480502	0	0	0	0	50429	9025	37904	69000	0	0	0	0	70.70	8.76	60.06	84.48	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1771151	299137	1475161	2303631	0	0	0	0	0	0	0	0	0	0	0	0	0	1890667	62766	1776000	1992000	688603	122684	455498	892198	702762	110132	499159	855476	0	0	0	0	1323	115	1137	1488
	290	17	OCT	51737700	49589145	4300971	42789202	56176587	50.00	0	50.00	50.00	1331390	0	0	0	0	0	0	0	1426762	78300	1331656	1590523	90504	33919	48972	144672	0	0	0	0	0	0	0	0	0	0	0	0	944000	33941	888000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	330983	92607	172365	459991	0	0	0	0	61275	11623	46013	80823	0	0	0	0	70.54	8.73	59.98	84.17	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	2148555	370770	1727999	2926689	0	0	0	0	0	0	0	0	0	0	0	0	0	1928000	37523	1872000	1992000	653017	107859	500009	814616	680728	106995	512943	836707	0	0	0	0	1423	107	1226	1560
	291	18	OCT	52086255	49901573	5006635	42078951	58123373	50.00	0	50.00	50.00	1330979	0	0	0	0	0	0	0	1432106	96978	1315082	1627993	90507	33923	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	938667	39911	888000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	340965	107160	203179	507267	0	0	0	0	61968	12413	45732	82239	0	0	0	0	70.37	8.76	59.83	84.11	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	2184682	475702	1656569	3289550	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	50596	1848000	2016000	632369	127240	428733	828821	672487	115741	497405	848981	0	0	0	0	1433	128	1159	1560
	292	19	OCT	48513966	46681089	4631553	39976545	53061750	50.00	0	50.00	50.00	1296493	0	0	0	0	0	0	0	1359458	79109	1266430	1508642	90507	33923	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	944000	40792	864000	984000	0	0	0	0	0	0	0	0	0	0	0	0	272822	103768	129584	456435	0	0	0	0	52130	8322	40651	65059	0	0	0	0	70.18	8.71	59.77	83.74	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1832877	284997	1458453	2401968	0	0	0	0	0	0	0	0	0	0	0	0	0	1930667	48148	1872000	2040000	713845	115538	551565	894869	709459	110789	534444	878705	0	0	0	0	1378	166	1107	1560
	293	20	OCT	44115158	42656554	3945137	36729635	48080802	49.51	1.01	46.87	50.00	1245574	0	0	0	0	0	0	0	1267270	60702	1192375	1374362	90506	33923	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	940635	48510	840000	984000	0	0	0	0	0	0	0	0	0	0	0	0	194687	90923	59338	362325	0	0	0	0	41442	5350	33663	50439	0	0	0	0	70.11	8.74	59.71	83.64	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1458604	192311	1188252	1897021	0	0	0	0	0	0	0	0	0	0	0	0	0	1928000	64000	1824000	2040000	792678	86898	621675	898443	765598	93226	591653	883877	0	0	0	0	1299	205	1041	1584
	294	21	OCT	43398944	41993961	4267479	34801923	47113845	48.82	2.21	44.37	50.00	1240951	0	0	0	0	0	0	0	1253900	68623	1165563	1382351	90505	33923	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	944902	48356	864000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	178448	96153	23581	303346	0	0	0	0	40045	5629	31346	47870	0	0	0	0	70.13	8.76	59.83	83.73	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1404983	161573	1099339	1702051	0	0	0	0	0	0	0	0	0	0	0	0	0	1941333	75425	1848000	2064000	817984	90592	701192	983766	789891	89520	666043	947905	0	0	0	0	1311	212	1033	1584
	295	22	OCT	46353663	44712089	4942424	36328844	50890769	49.51	1.17	46.25	50.00	1278679	0	0	0	0	0	0	0	1317064	84004	1209881	1476228	90505	33923	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	951453	38774	864000	984000	0	0	0	0	0	0	0	0	0	0	0	0	228224	105333	41219	346259	0	0	0	0	46881	6978	37452	58117	0	0	0	0	70.09	8.75	59.71	83.60	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1641574	178360	1334376	1997877	0	0	0	0	0	0	0	0	0	0	0	0	0	1952000	54259	1872000	2040000	772322	83679	637741	899491	740670	81806	620868	875897	0	0	0	0	1357	198	1052	1608
	296	23	OCT	50787392	48751231	5090239	38910072	53707004	50.00	0	50.00	50.00	1325495	0	0	0	0	0	0	0	1408306	78159	1271187	1524511	90505	33923	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	949333	27968	888000	984000	0	0	0	0	0	0	0	0	0	0	0	0	310491	114562	89401	418940	0	0	0	0	57976	6552	47223	67310	0	0	0	0	69.98	8.80	59.53	83.54	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	2036161	193650	1766497	2487921	0	0	0	0	0	0	0	0	0	0	0	0	0	1941333	42999	1872000	2016000	681509	88560	565060	810835	685264	86750	538230	812931	0	0	0	0	1401	159	1105	1560
	297	24	OCT	54273732	51851919	4772396	43453790	57002433	50.00	0	50.00	50.00	1373103	0	0	0	0	0	0	0	1485227	69682	1370116	1593012	90505	33923	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	962667	32877	912000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	363172	110801	197076	501649	0	0	0	0	68883	7581	55068	80715	0	0	0	0	69.74	8.81	59.26	83.39	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	2421814	248813	2091422	2874211	0	0	0	0	0	0	0	0	0	0	0	0	0	1949333	53996	1872000	2016000	623495	96320	458351	751262	661464	91014	491904	802892	0	0	0	0	1464	122	1220	1565
	298	25	OCT	54271214	51836012	4419074	45367027	57942291	50.00	0	50.00	50.00	1370832	0	0	0	0	0	0	0	1484501	71914	1398095	1615178	90505	33923	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	960000	33941	912000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	364720	100291	201741	520446	0	0	0	0	69276	10683	51770	81952	0	0	0	0	69.46	8.86	58.83	83.02	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	2435202	389528	2070809	3278077	0	0	0	0	0	0	0	0	0	0	0	0	0	1941333	69231	1824000	2016000	616613	105340	415554	806259	655469	92075	483625	822856	0	0	0	0	1493	89	1359	1608
	299	26	OCT	51141640	49041409	3629209	42509116	54563654	50.00	0	50.00	50.00	1328977	0	0	0	0	0	0	0	1415774	47617	1350443	1502581	90504	33924	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	949333	43980	888000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	316295	94166	161382	452873	0	0	0	0	59642	9566	48172	77753	0	0	0	0	69.23	8.84	58.62	82.75	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	2100231	373908	1811300	3110123	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	64000	1824000	1992000	670372	94285	488047	846618	677716	87939	507083	836457	0	0	0	0	1416	119	1171	1560
	300	27	OCT	46448500	44781554	3394830	38178418	49876134	50.00	0	50.00	50.00	1275779	0	0	0	0	0	0	0	1317590	47469	1249957	1407260	90504	33924	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	946667	42500	864000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	232964	87058	74768	388381	0	0	0	0	47455	8429	37448	60899	0	0	0	0	69.10	8.87	58.55	82.75	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1666946	295682	1395139	2435958	0	0	0	0	0	0	0	0	0	0	0	0	0	1928000	74189	1776000	1992000	748369	102320	523619	933232	723026	92546	525662	891156	0	0	0	0	1353	145	1092	1584
	301	28	OCT	43154675	41736776	3745549	33459264	47235917	49.24	2.16	43.12	50.00	1238334	0	0	0	0	0	0	0	1249086	66725	1131864	1309397	90505	33924	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	945504	35694	888000	984000	0	0	0	0	0	0	0	0	0	0	0	0	172883	78858	4511	289518	0	0	0	0	40194	9155	28587	55618	0	0	0	0	69.06	8.89	58.49	82.71	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1417898	348846	994026	2224728	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	71554	1824000	2016000	817613	91570	674256	1037954	786684	91455	636502	1004820	0	0	0	0	1267	198	991	1584
	302	29	OCT	44623635	43058374	4302791	34006269	49346423	49.17	2.36	42.50	50.00	1262469	0	0	0	0	0	0	0	1282645	86296	1143873	1412591	90505	33924	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	956113	30956	912000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	191888	90855	15813	314928	0	0	0	0	44138	11743	29551	66777	0	0	0	0	69.06	8.96	58.39	82.82	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1565262	488414	1030746	2671097	0	0	0	0	0	0	0	0	0	0	0	0	0	1930667	49459	1848000	1992000	782665	102872	662073	1027169	755805	101263	622235	992811	0	0	0	0	1319	193	1025	1584
	303	30	OCT	49758245	47764291	3378476	42128768	52079845	50.00	0	50.00	50.00	1324051	0	0	0	0	0	0	0	1391297	54251	1317125	1478740	90505	33924	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	962667	39911	888000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	281419	81907	153775	403197	0	0	0	0	56706	10654	38846	74546	0	0	0	0	68.93	8.97	58.30	82.73	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	1993954	398921	1553857	2981826	0	0	0	0	0	0	0	0	0	0	0	0	0	1941333	61391	1848000	2064000	697248	105290	532803	926225	685227	98128	523669	867181	0	0	0	0	1402	138	1190	1584
	304	31	OCT	54664853	52144056	3050232	46608703	57233257	50.00	0	50.00	50.00	1380769	0	0	0	0	0	0	0	1495664	55990	1403016	1598457	90505	33924	48972	144684	0	0	0	0	0	0	0	0	0	0	0	0	968000	42332	912000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	365281	72595	226574	506265	0	0	0	0	71877	14597	43533	93761	0	0	0	0	68.73	8.99	58.09	82.66	40661	15240	22000	65000	0	0	0	0	35.56	4.97	30.00	40.00	2520797	515472	1741338	3750459	0	0	0	0	0	0	0	0	0	0	0	0	0	1933333	63105	1800000	2040000	600052	107596	381735	733426	627357	97244	454693	784808	0	0	0	0	1484	85	1287	1560
	305	01	NOV	54200953	52216508	3611043	44487991	56403595	50.00	0	50.00	50.00	1383718	0	0	0	0	0	0	0	1496386	61117	1386751	1557029	104074	34258	52896	149496	0	0	0	0	0	0	0	0	0	0	0	0	970667	43980	888000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	364863	82138	184160	484402	0	0	0	0	56782	11486	33341	73535	0	0	0	0	68.50	9.00	57.91	82.32	46757	15392	23767	67167	0	0	0	0	35.56	4.97	30.00	40.00	1984446	343275	1333636	2445858	0	0	0	0	0	0	0	0	0	0	0	0	0	1930667	66077	1824000	2040000	595137	115693	427598	775840	635132	97981	491958	804948	0	0	0	0	1498	104	1232	1584
	306	02	NOV	49794771	48170631	3076559	41083974	52493068	50.00	0	50.00	50.00	1337248	0	0	0	0	0	0	0	1405775	50326	1309427	1450380	104073	34258	52896	149496	0	0	0	0	0	0	0	0	0	0	0	0	973333	50737	864000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	282079	78149	116079	367491	0	0	0	0	46289	8538	27695	56363	0	0	0	0	68.46	8.98	58.05	82.22	46757	15391	23767	67167	0	0	0	0	35.56	4.97	30.00	40.00	1624139	288819	1107808	2093353	0	0	0	0	0	0	0	0	0	0	0	0	0	1928000	69742	1824000	2040000	672587	111431	495739	867921	673463	100300	521108	856904	0	0	0	0	1463	131	1147	1608
	307	03	NOV	46905245	45503963	3783052	38397890	51169509	49.31	1.33	46.25	50.00	1298416	0	0	0	0	0	0	0	1343565	56922	1248820	1413194	104073	34258	52896	149496	0	0	0	0	0	0	0	0	0	0	0	0	964575	43923	888000	1026664	0	0	0	0	0	0	0	0	0	0	0	0	234876	94057	63397	334590	0	0	0	0	40040	8235	25467	51786	0	0	0	0	68.50	9.00	58.09	82.18	46757	15392	23767	67167	0	0	0	0	35.56	4.97	30.00	40.00	1401282	262581	1018675	1829647	0	0	0	0	0	0	0	0	0	0	0	0	0	1914667	69538	1824000	2040000	715215	134207	505410	946088	706374	121875	525714	909672	0	0	0	0	1417	170	1098	1560
	308	04	NOV	45922987	44579870	3538677	38508950	49614464	49.31	1.33	46.25	50.00	1295739	0	0	0	0	0	0	0	1326657	54946	1242206	1386923	104073	34258	52896	149496	0	0	0	0	0	0	0	0	0	0	0	0	975359	38947	912000	1030963	0	0	0	0	0	0	0	0	0	0	0	0	208846	86371	73357	311976	0	0	0	0	38379	7876	26687	48707	0	0	0	0	68.57	8.99	58.08	82.20	46757	15391	23767	67167	0	0	0	0	35.56	4.97	30.00	40.00	1343117	248607	1067490	1849483	0	0	0	0	0	0	0	0	0	0	0	0	0	1933333	51983	1872000	2040000	749128	109448	601311	935680	728674	105296	571462	907759	0	0	0	0	1404	201	1089	1584
	309	05	NOV	48998061	47434981	2278344	43651160	50632057	50.00	0	50.00	50.00	1334660	0	0	0	0	0	0	0	1391902	38047	1293288	1428582	104073	34258	52896	149496	0	0	0	0	0	0	0	0	0	0	0	0	981333	39911	912000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	261766	58800	167423	351373	0	0	0	0	44729	7751	31813	53294	0	0	0	0	68.63	9.02	58.06	82.21	46757	15392	23767	67167	0	0	0	0	35.56	4.97	30.00	40.00	1563080	214845	1272539	2070257	0	0	0	0	0	0	0	0	0	0	0	0	0	1944000	46648	1896000	2016000	700900	74823	597759	828027	678126	74047	607047	819507	0	0	0	0	1449	157	1214	1608
	310	06	NOV	53423311	51504158	2254127	47841829	54807172	50.00	0	50.00	50.00	1385570	0	0	0	0	0	0	0	1484378	44800	1402982	1567568	104073	34258	52896	149496	0	0	0	0	0	0	0	0	0	0	0	0	984000	42332	912000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	341283	52963	266508	440943	0	0	0	0	55022	9467	39371	69561	0	0	0	0	68.56	9.01	57.98	82.18	46757	15391	23767	67167	0	0	0	0	35.56	4.97	30.00	40.00	1919153	206616	1574822	2208756	0	0	0	0	0	0	0	0	0	0	0	0	0	1946667	57069	1848000	2040000	621384	61419	519057	744947	624612	60151	551770	762657	0	0	0	0	1519	75	1391	1608
