C	area	va	hourly
	VARIABLES	BEGIN	END
	122	1	8736

C	hourly				OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	6603	03	OCT	02:00	1950223	1868885	205487	1456782	2182700	50.00	0	50.00	50.00	53172	0	0	0	0	0	0	0	54803	2647	49620	58400	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	9786	4697	2536	19154	0	0	0	0	2489	3092	0	8000	0	0	0	0	71.59	8.50	59.28	85.77	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	81338	106281	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	30297	5213	19846	37464	29709	3692	22669	35673	0	0	0	0	54	3	49	60
	6604	03	OCT	03:00	1907838	1856583	100057	1679950	2030100	50.00	0	50.00	50.00	53024	0	0	0	0	0	0	0	53450	2678	48465	57202	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	9540	2902	4680	12823	0	0	0	0	1382	2409	0	6152	0	0	0	0	71.59	8.50	59.29	85.78	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	51255	91395	0	246084	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	30543	3323	25196	36771	30197	3836	22669	36771	0	0	0	0	54	4	48	60
	6605	03	OCT	04:00	1852428	1799672	195315	1359432	2067600	50.00	0	50.00	50.00	52341	0	0	0	0	0	0	0	52517	2563	47673	56330	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	8402	4651	589	16852	0	0	0	0	1588	2772	0	7281	0	0	0	0	71.59	8.49	59.31	85.74	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	52756	92774	0	246084	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	31682	5032	22148	39411	30733	3990	22669	37340	0	0	0	0	54	4	47	60
	6606	03	OCT	05:00	1786446	1666794	158049	1420978	2025250	50.00	0	50.00	50.00	50747	0	0	0	0	0	0	0	51691	2562	46497	55212	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	5744	4207	0	16005	0	0	0	0	3418	2575	0	7281	0	0	0	0	71.57	8.49	59.33	85.76	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	119652	92117	0	246084	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	34339	4796	22995	42000	31276	4111	22995	38233	0	0	0	0	53	5	44	60
	6607	03	OCT	06:00	1786784	1702827	177395	1400478	1972000	50.00	0	50.00	50.00	51179	0	0	0	0	0	0	0	51263	2504	46325	54979	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	6465	4023	0	11440	0	0	0	0	2270	2854	0	8000	0	0	0	0	71.56	8.50	59.27	85.77	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	83957	110418	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	33618	4164	27231	39990	31644	4039	24001	38822	0	0	0	0	53	5	43	60
	6608	03	OCT	07:00	1796810	1739290	151340	1476950	1999550	50.00	0	50.00	50.00	51616	0	0	0	0	0	0	0	51246	2450	46601	54891	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	7194	3787	2935	15101	0	0	0	0	1524	2755	0	8000	0	0	0	0	71.56	8.51	59.21	85.79	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	57519	107497	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	32889	4632	23899	39252	31718	3937	23899	38213	0	0	0	0	54	5	46	60
	6609	03	OCT	08:00	1793647	1736104	199702	1400000	2001150	50.00	0	50.00	50.00	51578	0	0	0	0	0	0	0	51097	2651	46437	55118	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	7130	4789	0	15523	0	0	0	0	1439	2615	0	8000	0	0	0	0	71.56	8.53	59.15	85.80	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	57543	104606	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	32953	5207	23477	42000	31834	3930	23477	37356	0	0	0	0	53	6	40	60
	6610	03	OCT	09:00	1808277	1716359	145858	1510137	2030900	50.00	0	50.00	50.00	51341	0	0	0	0	0	0	0	51713	2455	48004	55491	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	6736	3602	0	12618	0	0	0	0	2450	2943	0	7281	0	0	0	0	71.55	8.54	59.17	85.82	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	91918	109151	0	246084	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	33348	3958	27382	42000	31249	3804	23455	36831	0	0	0	0	53	5	44	60
	6611	03	OCT	10:00	1845803	1728204	149576	1494400	2062950	50.00	0	50.00	50.00	51483	0	0	0	0	0	0	0	52716	2368	49232	56530	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	6972	3401	0	13259	0	0	0	0	3215	2887	0	8000	0	0	0	0	71.53	8.55	59.11	85.83	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	117599	112398	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	33111	3997	27741	42000	30489	3776	22669	35673	0	0	0	0	53	5	44	60
	6612	03	OCT	11:00	1913100	1881009	207776	1461782	2122400	50.00	0	50.00	50.00	53317	0	0	0	0	0	0	0	53476	2503	49720	57139	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	10029	4722	1729	17582	0	0	0	0	919	2056	0	5618	0	0	0	0	71.53	8.54	59.12	85.79	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	32091	72422	0	216537	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	30055	5041	21418	38271	30178	3771	22669	35673	0	0	0	0	54	4	47	60
	6613	03	OCT	12:00	1926020	1788846	193120	1505000	2130450	50.00	0	50.00	50.00	52211	0	0	0	0	0	0	0	54721	2433	51344	58663	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	8185	4747	0	14609	0	0	0	0	4008	2996	0	8000	0	0	0	0	71.51	8.54	59.06	85.75	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	137175	109200	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	31898	5246	24306	40178	29709	3735	22669	35673	0	0	0	0	54	5	43	60
	6614	03	OCT	13:00	2023221	1945519	218563	1601015	2223050	50.00	0	50.00	50.00	54091	0	0	0	0	0	0	0	56064	2253	53009	60080	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	11319	5108	1920	19318	0	0	0	0	2217	3192	0	8000	0	0	0	0	71.50	8.54	59.00	85.77	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	77701	114032	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	28765	5216	19682	36080	29409	3764	22669	35673	0	0	0	0	54	4	45	60
	6615	03	OCT	14:00	2078010	1985367	191791	1691698	2281250	50.00	0	50.00	50.00	54569	0	0	0	0	0	0	0	57389	2277	54435	61188	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	12116	4679	3034	17625	0	0	0	0	2745	2802	0	6735	0	0	0	0	71.48	8.53	59.02	85.73	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	92643	98700	0	269402	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	27968	4916	22042	38966	29245	3727	22669	35673	0	0	0	0	55	3	47	60
	6616	03	OCT	15:00	2131759	1998079	199582	1736882	2386450	50.00	0	50.00	50.00	54722	0	0	0	0	0	0	0	58655	2387	55222	63012	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	12370	4394	4704	19729	0	0	0	0	3757	2811	0	8000	0	0	0	0	71.46	8.54	58.96	85.69	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	133680	106898	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	27713	4751	20271	33296	29135	3664	22669	35673	0	0	0	0	55	3	48	60
	6617	03	OCT	16:00	2199292	2091960	232846	1772848	2403050	50.00	0	50.00	50.00	55849	0	0	0	0	0	0	0	59800	2279	56289	63975	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	14248	5453	4657	23561	0	0	0	0	3024	3115	0	8000	0	0	0	0	71.44	8.54	58.90	85.65	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	107332	115744	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	25836	5624	15439	37343	28984	3613	22669	35673	0	0	0	0	56	3	50	60
	6618	03	OCT	17:00	2245388	2158219	153594	1838700	2419050	50.00	0	50.00	50.00	56644	0	0	0	0	0	0	0	60469	2098	57790	64611	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	15573	3501	10174	23881	0	0	0	0	2368	2928	0	8000	0	0	0	0	71.44	8.55	58.84	85.66	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	87169	112592	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	24511	3812	15119	30336	28858	3545	22669	35673	0	0	0	0	57	2	55	60
	6619	03	OCT	18:00	2294171	2279385	157120	1910615	2503900	50.00	0	50.00	50.00	58098	0	0	0	0	0	0	0	61017	2156	58178	65338	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	17996	4204	8112	24224	0	0	0	0	493	1635	0	5915	0	0	0	0	71.44	8.54	58.86	85.68	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	14787	49042	0	177441	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	22087	4435	14776	29888	28652	3530	22669	35673	0	0	0	0	58	2	55	63
	6620	03	OCT	19:00	2291573	2238783	191129	1854450	2455650	50.00	0	50.00	50.00	57610	0	0	0	0	0	0	0	61249	2277	58207	65444	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	17184	4312	10489	24613	0	0	0	0	1537	2747	0	8000	0	0	0	0	71.44	8.54	58.79	85.64	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	52789	99319	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	22899	4777	14387	29511	28538	3667	22387	35673	0	0	0	0	59	2	55	63
	6621	03	OCT	20:00	2286960	2212431	226189	1867128	2548000	50.00	0	50.00	50.00	57294	0	0	0	0	0	0	0	61375	2152	58849	65000	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	16657	5197	7934	24208	0	0	0	0	2190	2620	0	5915	0	0	0	0	71.43	8.53	58.81	85.60	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	74529	90678	0	216537	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	23426	5546	14792	30657	28559	3665	22669	35673	0	0	0	0	59	3	53	63
	6622	03	OCT	21:00	2278410	2220637	169275	1819578	2434800	50.00	0	50.00	50.00	57393	0	0	0	0	0	0	0	60980	2224	57898	64813	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	16821	4132	8392	23956	0	0	0	0	1631	2324	0	5413	0	0	0	0	71.43	8.53	58.83	85.61	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	57773	84843	0	216537	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	23262	4795	15044	31608	28785	3709	22669	35673	0	0	0	0	58	3	53	63
	6623	03	OCT	22:00	2247505	2207011	212310	1790878	2500900	50.00	0	50.00	50.00	57229	0	0	0	0	0	0	0	60089	2248	57324	64058	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	16549	5272	5396	22817	0	0	0	0	1012	2280	0	6735	0	0	0	0	71.44	8.54	58.85	85.63	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	40495	91190	0	269402	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	23535	5891	16183	36604	29230	3750	22669	35673	0	0	0	0	58	3	53	63
	6624	03	OCT	23:00	2182010	2126326	196273	1648250	2441700	50.00	0	50.00	50.00	56261	0	0	0	0	0	0	0	58941	2117	56535	62874	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2361	35000	44000	0	0	0	0	0	0	0	0	0	0	0	0	14935	4068	6365	20834	0	0	0	0	1478	2681	0	8000	0	0	0	0	71.44	8.55	58.79	85.64	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	55684	104406	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	3279	74000	86000	25148	4712	19108	33635	29343	3811	22669	35673	0	0	0	0	58	3	52	63
	6625	04	OCT	00:00	2108581	1972131	180291	1728337	2407400	50.00	0	50.00	50.00	54411	0	0	0	0	0	0	0	58139	2150	55574	62188	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	11851	4442	3767	20148	0	0	0	0	3760	2775	0	7542	0	0	0	0	71.41	8.56	58.81	85.66	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	136450	102637	0	255970	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	28482	5298	19852	37233	29343	3811	22669	35673	0	0	0	0	57	4	51	63
	6626	04	OCT	01:00	2076552	2048549	163892	1762787	2369150	50.00	0	50.00	50.00	55328	0	0	0	0	0	0	0	56697	2315	53948	61423	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	13379	4231	7256	19994	0	0	0	0	789	1774	0	5195	0	0	0	0	71.42	8.56	58.83	85.68	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	28002	64688	0	207811	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	26954	4832	19006	32937	29343	3811	22669	35673	0	0	0	0	57	4	50	63
	6627	04	OCT	02:00	1947129	1801882	247881	1473350	2267900	50.00	0	50.00	50.00	52368	0	0	0	0	0	0	0	55239	2183	52402	59398	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	8446	5821	38	17358	0	0	0	0	4265	3008	0	8000	0	0	0	0	71.39	8.56	58.77	85.61	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	145247	105521	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	31887	6439	21789	40962	29438	3885	22669	35673	0	0	0	0	56	6	45	63
	6628	04	OCT	03:00	1937851	1867945	163078	1540000	2196900	50.00	0	50.00	50.00	53160	0	0	0	0	0	0	0	54145	2275	51549	58640	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	9767	3936	0	15938	0	0	0	0	1850	2632	0	6315	0	0	0	0	71.38	8.57	58.78	85.63	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	69905	101341	0	252586	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	30566	4514	24062	41000	29651	4010	22669	35673	0	0	0	0	55	6	44	63
	6629	04	OCT	04:00	1850762	1747531	236006	1464190	2183800	50.00	0	50.00	50.00	51715	0	0	0	0	0	0	0	52917	2605	49993	57716	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	7359	5518	0	16293	0	0	0	0	3030	2683	0	7659	0	0	0	0	71.37	8.56	58.80	85.57	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	103231	91392	0	229773	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	32974	5994	22707	41016	30383	4370	22707	36481	0	0	0	0	55	7	43	63
	6630	04	OCT	05:00	1827250	1764148	171530	1505000	2129200	50.00	0	50.00	50.00	51915	0	0	0	0	0	0	0	52062	2602	48992	56637	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	7691	4134	0	14584	0	0	0	0	1842	2222	0	5415	0	0	0	0	71.36	8.56	58.82	85.58	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	63101	78430	0	216616	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	32642	4759	25416	41000	30879	4583	23020	37022	0	0	0	0	54	7	43	63
	6631	04	OCT	06:00	1819007	1758308	209907	1330000	1967150	50.00	0	50.00	50.00	51845	0	0	0	0	0	0	0	51816	2820	48253	57238	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	7574	4824	0	15543	0	0	0	0	1714	2451	0	6084	0	0	0	0	71.36	8.56	58.78	85.60	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	60700	89581	0	243360	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	32759	5683	23457	42532	31143	4632	23457	37752	0	0	0	0	54	8	38	63
	6632	04	OCT	07:00	1795498	1726723	195250	1330000	2087900	50.00	0	50.00	50.00	51466	0	0	0	0	0	0	0	51450	2857	47152	56505	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	6943	4669	0	15201	0	0	0	0	1979	2867	0	7542	0	0	0	0	71.36	8.57	58.75	85.62	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	68775	99835	0	252586	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	33391	5204	23799	39000	31449	4721	23799	38373	0	0	0	0	54	8	38	63
	6633	04	OCT	08:00	1800342	1715159	219756	1330000	1946500	50.00	0	50.00	50.00	51327	0	0	0	0	0	0	0	51541	2792	47511	56174	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	6712	5320	0	14554	0	0	0	0	2301	2460	0	6315	0	0	0	0	71.35	8.58	58.71	85.63	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	85182	93818	0	252586	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	33622	6085	24446	43000	31414	4630	24446	38147	0	0	0	0	53	9	38	63
	6634	04	OCT	09:00	1819520	1736649	257578	1330000	2083600	50.00	0	50.00	50.00	51585	0	0	0	0	0	0	0	51986	2821	47991	56690	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	7141	5702	0	14844	0	0	0	0	2316	2846	0	7659	0	0	0	0	71.34	8.58	58.67	85.57	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	82872	101424	0	232840	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	33192	5999	24156	43000	30993	4609	24156	38132	0	0	0	0	54	9	38	63
	6635	04	OCT	10:00	1883129	1852239	145049	1625000	2068150	50.00	0	50.00	50.00	52972	0	0	0	0	0	0	0	52860	2938	48293	57279	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	9453	3473	3768	14601	0	0	0	0	879	1967	0	5415	0	0	0	0	71.34	8.57	58.69	85.59	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	30889	70241	0	216616	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	30880	4124	23399	37800	30410	4696	22803	37800	0	0	0	0	55	6	45	63
	6636	04	OCT	11:00	1929812	1837988	285963	1330000	2181200	50.00	0	50.00	50.00	52801	0	0	0	0	0	0	0	54103	2991	49480	58362	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	9168	6659	0	18621	0	0	0	0	2407	2909	0	7310	0	0	0	0	71.33	8.59	58.64	85.60	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	91824	112722	0	292400	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	31165	7260	20379	41228	29912	4364	22669	36163	0	0	0	0	54	8	38	63
	6637	04	OCT	12:00	1984755	1892284	254190	1360700	2239500	50.00	0	50.00	50.00	53452	0	0	0	0	0	0	0	55196	2873	50783	59030	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	10254	5602	0	16790	0	0	0	0	2414	2946	0	8000	0	0	0	0	71.32	8.61	58.58	85.62	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	92471	115146	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	30079	5530	23210	41000	29621	4093	22669	35673	0	0	0	0	55	7	39	63
	6638	04	OCT	13:00	2058724	2011574	190787	1753445	2273950	50.00	0	50.00	50.00	54884	0	0	0	0	0	0	0	56595	2634	52631	60412	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	12640	4614	7395	21484	0	0	0	0	1427	2573	0	7659	0	0	0	0	71.32	8.60	58.60	85.56	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	47150	84529	0	229773	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	27694	5152	17516	33496	29472	3917	22669	35673	0	0	0	0	57	5	49	63
	6639	04	OCT	14:00	2112921	2004058	225638	1491650	2290200	50.00	0	50.00	50.00	54794	0	0	0	0	0	0	0	58108	2770	53402	61929	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	12489	4895	3233	22004	0	0	0	0	3090	3215	0	8000	0	0	0	0	71.30	8.60	58.53	85.49	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	108864	116651	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	27844	5434	16996	37354	29364	3840	22669	35673	0	0	0	0	57	4	49	63
	6640	04	OCT	15:00	2176834	2102562	220338	1778643	2440500	50.00	0	50.00	50.00	55976	0	0	0	0	0	0	0	59319	2826	54780	63036	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	14460	5467	5473	23627	0	0	0	0	2331	2853	0	7542	0	0	0	0	71.30	8.59	58.55	85.51	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	74272	90983	0	226254	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	25874	5865	15373	34527	29175	3852	22669	35673	0	0	0	0	57	4	51	63
	6641	04	OCT	16:00	2234405	2150137	244487	1758387	2440900	50.00	0	50.00	50.00	56547	0	0	0	0	0	0	0	60279	2843	56030	64089	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	15411	5845	4368	21807	0	0	0	0	2340	2789	0	6399	0	0	0	0	71.29	8.59	58.57	85.53	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	84268	102116	0	255970	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	24922	6463	16193	36632	29090	3908	22669	35673	0	0	0	0	58	4	51	63
	6642	04	OCT	17:00	2250509	2137376	239698	1639350	2539550	50.00	0	50.00	50.00	56394	0	0	0	0	0	0	0	61057	3027	56357	65190	3111	1092	2040	5623	0	0	0	0	0	0	0	0	0	0	0	0	39417	2532	34000	44000	0	0	0	0	0	0	0	0	0	0	0	0	15156	5543	6187	24534	0	0	0	0	3373	3460	0	8000	0	0	0	0	71.27	8.58	58.51	85.46	1398	491	917	2526	0	0	0	0	35.00	5.00	30.00	40.00	113133	119482	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79750	3538	73000	85000	25177	5923	14466	33242	28790	4105	22466	35673	0	0	0	0	58	3	52	63
