C	area	va	daily
	VARIABLES	BEGIN	END
	122	1	364

C	daily			OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	277	04	OCT	49233305	47432786	4016612	40876400	54011555	50.00	0	50.00	50.00	1307073	0	0	0	0	0	0	0	1358274	63345	1268735	1453137	74673	26210	48960	134952	0	0	0	0	0	0	0	0	0	0	0	0	946000	60762	816000	1056000	0	0	0	0	0	0	0	0	0	0	0	0	286456	103044	123456	448221	0	0	0	0	51145	12399	35946	77539	0	0	0	0	71.33	8.58	58.64	85.55	33550	11774	22000	60627	0	0	0	0	35.00	5.00	30.00	40.00	1800519	545774	1078377	3101560	0	0	0	0	0	0	0	0	0	0	0	0	0	1914000	84923	1752000	2040000	681544	117401	487779	860544	712426	99022	546708	870049	0	0	0	0	1346	126	1128	1512
	278	05	OCT	45520802	43829409	3571551	36851113	49814893	49.95	0.17	49.37	50.00	1268508	0	0	0	0	0	0	0	1284819	66117	1178446	1379373	74673	26209	48960	134952	0	0	0	0	0	0	0	0	0	0	0	0	951994	53954	864000	1056000	0	0	0	0	0	0	0	0	0	0	0	0	210193	82808	98622	313499	0	0	0	0	47960	17720	29695	82711	0	0	0	0	71.20	8.58	58.34	85.31	33550	11774	22000	60627	0	0	0	0	35.00	5.00	30.00	40.00	1691392	674779	890839	2975990	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	76603	1824000	2040000	763814	78236	610718	875543	751851	81036	615048	886572	0	0	0	0	1288	142	1050	1488
	279	06	OCT	41368739	40332303	3377536	34142964	45658635	49.11	1.58	45.62	50.00	1225255	0	0	0	0	0	0	0	1195398	70711	1100352	1316305	74672	26209	48960	134952	0	0	0	0	0	0	0	0	0	0	0	0	950343	45774	864000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	141406	71452	44255	241173	0	0	0	0	28977	10474	14034	46976	0	0	0	0	71.15	8.60	58.18	85.25	33550	11774	22000	60627	0	0	0	0	35.00	5.00	30.00	40.00	1036437	466309	421011	1879048	0	0	0	0	0	0	0	0	0	0	0	0	0	1928000	68819	1848000	2016000	836251	60639	749638	969528	818894	55558	754084	933149	0	0	0	0	1186	160	982	1464
	280	07	OCT	39653742	38738921	3595134	32050909	44792388	47.60	3.14	41.87	50.00	1200221	0	0	0	0	0	0	0	1158843	87872	1019763	1317410	74672	26209	48960	134952	0	0	0	0	0	0	0	0	0	0	0	0	942762	59465	792000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	114845	73011	19789	248305	0	0	0	0	26564	13985	8129	47870	0	0	0	0	71.22	8.60	58.38	85.39	33550	11774	22000	60627	0	0	0	0	35.00	5.00	30.00	40.00	914820	479203	286825	1914810	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	69513	1824000	2040000	878393	61616	767749	1000761	859459	64587	749922	983784	0	0	0	0	1136	135	962	1440
	281	08	OCT	42160352	41003270	3602362	34226136	47774006	48.70	2.32	43.75	50.00	1231597	0	0	0	0	0	0	0	1211891	83400	1091530	1392063	74673	26210	48960	134952	0	0	0	0	0	0	0	0	0	0	0	0	948150	48343	816000	984000	0	0	0	0	0	0	0	0	0	0	0	0	156360	83650	28944	322996	0	0	0	0	32707	16077	2874	62891	0	0	0	0	71.23	8.55	58.64	85.23	33550	11774	22000	60627	0	0	0	0	35.00	5.00	30.00	40.00	1157081	612310	86222	2515636	0	0	0	0	0	0	0	0	0	0	0	0	0	1938000	50080	1848000	2016000	833489	78051	709004	954515	807434	78430	668926	939648	0	0	0	0	1199	135	1023	1440
	282	09	OCT	47582262	45849446	3942137	38537669	53368830	50.00	0	50.00	50.00	1292753	0	0	0	0	0	0	0	1325764	78482	1221742	1507475	74673	26210	48960	134952	0	0	0	0	0	0	0	0	0	0	0	0	952000	38367	840000	984000	0	0	0	0	0	0	0	0	0	0	0	0	250589	89186	115553	395377	0	0	0	0	48502	21190	22724	82309	0	0	0	0	71.17	8.59	58.58	85.08	33550	11774	22000	60628	0	0	0	0	35.00	5.00	30.00	40.00	1732816	867772	681727	3292379	0	0	0	0	0	0	0	0	0	0	0	0	0	1942000	37256	1872000	2016000	739411	80636	588623	844447	733896	76390	586859	869358	0	0	0	0	1312	112	1104	1480
	283	10	OCT	51752597	49733295	4765448	38024089	56076990	50.00	0	50.00	50.00	1336240	0	0	0	0	0	0	0	1410583	87476	1216615	1522982	74673	26210	48960	134952	0	0	0	0	0	0	0	0	0	0	0	0	948000	40988	840000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	331066	107509	88482	489623	0	0	0	0	56844	22548	21889	112441	0	0	0	0	70.96	8.65	58.27	84.89	33550	11774	22000	60627	0	0	0	0	35.00	5.00	30.00	40.00	2019302	966087	656673	4497650	0	0	0	0	0	0	0	0	0	0	0	0	0	1942000	42095	1872000	2016000	662934	105816	517660	895518	693867	91206	573387	891407	0	0	0	0	1407	112	1096	1535
	284	11	OCT	52040728	50095248	5079850	37797264	55358246	49.84	0.52	48.12	50.00	1343674	0	0	0	0	0	0	0	1417791	86750	1209791	1521194	74673	26210	48960	134952	0	0	0	0	0	0	0	0	0	0	0	0	951963	37063	840000	984000	0	0	0	0	0	0	0	0	0	0	0	0	335531	116094	67457	493093	0	0	0	0	55624	15313	34949	78863	0	0	0	0	70.74	8.65	58.07	84.61	33550	11774	22000	60628	0	0	0	0	35.00	5.00	30.00	40.00	1945480	574299	1048471	3148578	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	31496	1872000	1968000	648506	115959	484035	916988	689399	96285	557874	908998	0	0	0	0	1432	142	1065	1542
	285	12	OCT	48705945	46781319	4223732	37234346	52880738	50.00	0	50.00	50.00	1302376	0	0	0	0	0	0	0	1349068	84365	1175322	1465185	74676	26207	48972	134952	0	0	0	0	0	0	0	0	0	0	0	0	950000	31686	888000	984000	0	0	0	0	0	0	0	0	0	0	0	0	270626	81853	123087	402415	0	0	0	0	53766	17108	29608	80000	0	0	0	0	70.54	8.68	57.85	84.31	33550	11774	22000	60627	0	0	0	0	35.00	5.00	30.00	40.00	1924625	759092	888252	3200000	0	0	0	0	0	0	0	0	0	0	0	0	0	1942000	39749	1872000	1992000	721374	90024	557585	860913	717597	86527	578036	879552	0	0	0	0	1385	142	1046	1560
	286	13	OCT	44239947	43107419	3459639	34584548	48966905	49.79	0.69	47.50	50.00	1259675	0	0	0	0	0	0	0	1254561	78083	1070224	1363341	74675	26205	48972	134945	0	0	0	0	0	0	0	0	0	0	0	0	951777	40098	861323	1008000	0	0	0	0	0	0	0	0	0	0	0	0	195905	68714	88765	324138	0	0	0	0	32204	16229	12768	76781	0	0	0	0	70.46	8.69	57.93	84.03	33550	11774	22000	60628	0	0	0	0	35.00	5.00	30.00	40.00	1132528	646863	383053	3071258	0	0	0	0	0	0	0	0	0	0	0	0	0	1946000	48456	1848000	2016000	798319	88868	587862	921912	781887	83926	610304	928081	0	0	0	0	1291	190	970	1560
	287	14	OCT	42376406	41300723	4147941	31678717	49592330	49.58	1.21	45.62	50.00	1232920	0	0	0	0	0	0	0	1215199	83497	1025615	1399237	74675	26204	48972	134940	0	0	0	0	0	0	0	0	0	0	0	0	945271	43489	855537	984000	0	0	0	0	0	0	0	0	0	0	0	0	164325	83607	34698	353447	0	0	0	0	30928	14753	13344	68630	0	0	0	0	70.47	8.67	58.15	83.87	33550	11774	22000	60627	0	0	0	0	35.00	5.00	30.00	40.00	1075683	491280	400330	2058914	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	47329	1848000	2016000	826404	78552	684061	957765	806356	75479	674195	935014	0	0	0	0	1250	208	926	1560
	288	15	OCT	41431050	40135235	12912281	0	51314600	45.62	13.77	0	50.00	1150693	0	0	0	0	0	0	0	1264066	93491	1058625	1436164	70364	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	857783	262560	0	984000	0	0	0	0	0	0	0	0	0	0	0	0	202257	116578	0	399676	0	0	0	0	36449	14471	0	60289	0	0	0	0	63.65	20.78	0	83.52	28497	12074	0	44957	0	0	0	0	32.50	10.90	0	40.00	1295815	544706	0	1945509	0	0	0	0	0	0	0	0	0	0	0	0	0	1918000	63087	1824000	2040000	695960	233108	0	917492	676931	223566	0	889443	0	0	0	0	1180	394	0	1536
	289	16	OCT	44994464	43537179	13566895	0	53459930	45.83	13.82	0	50.00	1194806	0	0	0	0	0	0	0	1343928	64605	1202142	1447415	70364	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	862000	262990	0	984000	0	0	0	0	0	0	0	0	0	0	0	0	267344	107873	0	430799	0	0	0	0	40787	24645	0	82631	0	0	0	0	63.56	20.75	0	83.31	28498	12074	0	44958	0	0	0	0	32.50	10.90	0	40.00	1457286	905662	0	3305248	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	71554	1776000	2016000	624656	204111	0	816490	620945	199226	0	806726	0	0	0	0	1267	401	0	1584
	290	17	OCT	48019736	46061570	14100046	0	53158867	45.83	13.82	0	50.00	1225099	0	0	0	0	0	0	0	1414725	43677	1331656	1487568	70364	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	862000	263720	0	984000	0	0	0	0	0	0	0	0	0	0	0	0	317831	104858	0	391296	0	0	0	0	53356	24882	0	91740	0	0	0	0	63.38	20.71	0	83.01	28497	12074	0	44957	0	0	0	0	32.50	10.90	0	40.00	1958166	1083108	0	3669592	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	74512	1752000	2016000	578169	185444	0	782827	598289	189268	0	791082	0	0	0	0	1328	409	0	1560
	291	18	OCT	49267833	47445254	14566717	0	55335385	45.83	13.82	0	50.00	1246383	0	0	0	0	0	0	0	1443066	54939	1315082	1511452	70364	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	868000	267761	0	1032000	0	0	0	0	0	0	0	0	0	0	0	0	341305	114296	0	451508	0	0	0	0	50356	26888	0	96000	0	0	0	0	63.13	20.66	0	82.76	28498	12074	0	44958	0	0	0	0	32.50	10.90	0	40.00	1822579	1106658	0	3840000	0	0	0	0	0	0	0	0	0	0	0	0	0	1908000	91126	1728000	2040000	548695	177594	0	716889	587696	187469	0	776482	0	0	0	0	1377	420	0	1584
	292	19	OCT	47058112	45418723	14208860	0	57236550	45.83	13.82	0	50.00	1220505	0	0	0	0	0	0	0	1389835	75226	1261925	1541304	70364	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	866000	267335	0	1056000	0	0	0	0	0	0	0	0	0	0	0	0	302174	121580	0	489531	0	0	0	0	46969	24798	0	87748	0	0	0	0	62.94	20.60	0	82.50	28497	12074	0	44957	0	0	0	0	32.50	10.90	0	40.00	1639390	816511	0	2632448	0	0	0	0	0	0	0	0	0	0	0	0	0	1904000	93124	1776000	2088000	587826	198232	0	813631	602854	194880	0	812401	0	0	0	0	1349	422	0	1611
	293	20	OCT	42613132	40906360	13004532	0	52138142	45.68	13.78	0	50.00	1169364	0	0	0	0	0	0	0	1288211	86786	1115036	1445874	70364	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	869856	268609	0	1056000	0	0	0	0	0	0	0	0	0	0	0	0	209228	104981	0	404363	0	0	0	0	46398	22631	0	81242	0	0	0	0	62.77	20.56	0	82.50	28498	12074	0	44958	0	0	0	0	32.50	10.90	0	40.00	1706773	976953	0	3249687	0	0	0	0	0	0	0	0	0	0	0	0	0	1904000	88363	1776000	2088000	674916	220142	0	888917	649484	209561	0	858292	0	0	0	0	1311	437	0	1608
	294	21	OCT	40133122	39008810	12358411	0	49180833	45.21	13.72	0	50.00	1143752	0	0	0	0	0	0	0	1231884	76468	1094508	1356126	70364	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	866213	265105	0	1008000	0	0	0	0	0	0	0	0	0	0	0	0	173827	87927	0	328417	0	0	0	0	31810	14580	0	55853	0	0	0	0	62.65	20.53	0	82.42	28497	12074	0	44957	0	0	0	0	32.50	10.90	0	40.00	1124312	538418	0	2234137	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	84285	1752000	2016000	727960	232871	0	997118	701983	227052	0	978351	0	0	0	0	1291	444	0	1608
	295	22	OCT	42086665	40696379	12803230	0	48978423	45.47	13.74	0	50.00	1163370	0	0	0	0	0	0	0	1281815	63812	1151377	1361675	70364	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	865402	262965	0	1008000	0	0	0	0	0	0	0	0	0	0	0	0	208146	97188	0	324368	0	0	0	0	38449	18517	0	75981	0	0	0	0	62.60	20.51	0	82.42	28498	12074	0	44958	0	0	0	0	32.50	10.90	0	40.00	1390286	760305	0	3039254	0	0	0	0	0	0	0	0	0	0	0	0	0	1906000	63844	1776000	1992000	682452	220656	0	920404	655168	212891	0	890826	0	0	0	0	1307	434	0	1608
	296	23	OCT	47458529	45650990	14275800	0	55308627	45.83	13.82	0	50.00	1223292	0	0	0	0	0	0	0	1403211	55695	1313944	1503345	70365	19272	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	866000	262625	0	1008000	0	0	0	0	0	0	0	0	0	0	0	0	306820	123448	0	450973	0	0	0	0	49956	30274	0	101417	0	0	0	0	62.43	20.47	0	82.33	28497	12074	0	44957	0	0	0	0	32.50	10.90	0	40.00	1807539	1219712	0	4056682	0	0	0	0	0	0	0	0	0	0	0	0	0	1902000	54663	1800000	1968000	579180	194068	0	807633	581627	190029	0	755880	0	0	0	0	1338	423	0	1584
	297	24	OCT	50998831	49183540	15153345	0	57346451	45.83	13.82	0	50.00	1265682	0	0	0	0	0	0	0	1480186	44516	1378759	1559350	70365	19272	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	866000	262808	0	1008000	0	0	0	0	0	0	0	0	0	0	0	0	377471	128807	0	513276	0	0	0	0	49650	24076	0	97408	0	0	0	0	62.21	20.45	0	82.20	28498	12074	0	44958	0	0	0	0	32.50	10.90	0	40.00	1815290	1031597	0	3896320	0	0	0	0	0	0	0	0	0	0	0	0	0	1910000	54074	1776000	1992000	510529	170507	0	676140	551570	180404	0	737599	0	0	0	0	1387	424	0	1584
	298	25	OCT	50710710	48586619	15038088	0	59116200	45.83	13.82	0	50.00	1260079	0	0	0	0	0	0	0	1481911	56756	1390333	1580933	70365	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	868000	263606	0	1008000	0	0	0	0	0	0	0	0	0	0	0	0	364132	128543	0	510324	0	0	0	0	59953	23771	0	96000	0	0	0	0	61.95	20.37	0	82.07	28497	12074	0	44957	0	0	0	0	32.50	10.90	0	40.00	2124091	890318	0	3840000	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	56285	1848000	1992000	529868	175596	0	697762	550294	178733	0	710908	0	0	0	0	1403	427	0	1606
	299	26	OCT	48063694	46085948	14232191	0	55906338	45.83	13.82	0	50.00	1225391	0	0	0	0	0	0	0	1419720	54573	1314173	1516202	70365	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	862000	262259	0	1008000	0	0	0	0	0	0	0	0	0	0	0	0	318319	118094	0	496527	0	0	0	0	54589	24279	0	104000	0	0	0	0	61.66	20.30	0	81.77	28498	12074	0	44958	0	0	0	0	32.50	10.90	0	40.00	1977745	1019651	0	4160000	0	0	0	0	0	0	0	0	0	0	0	0	0	1910000	54955	1800000	2016000	567681	190228	0	757087	574764	187517	0	766254	0	0	0	0	1378	421	0	1584
	300	27	OCT	43891370	42327960	13412718	0	52316418	45.83	13.82	0	50.00	1181856	0	0	0	0	0	0	0	1327429	57786	1204513	1407307	70365	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	864000	263272	0	1008000	0	0	0	0	0	0	0	0	0	0	0	0	241759	117246	0	424728	0	0	0	0	43988	22184	0	83203	0	0	0	0	61.46	20.25	0	81.55	28497	12074	0	44957	0	0	0	0	32.50	10.90	0	40.00	1563410	835460	0	3328106	0	0	0	0	0	0	0	0	0	0	0	0	0	1910000	56675	1800000	1992000	640241	219425	0	922758	616630	204820	0	844158	0	0	0	0	1295	421	0	1584
	301	28	OCT	42183781	40923994	12928118	0	51014434	45.47	13.76	0	50.00	1165972	0	0	0	0	0	0	0	1290915	70438	1131864	1373943	70365	19273	48972	100068	0	0	0	0	0	0	0	0	0	0	0	0	865236	264593	0	1008000	0	0	0	0	0	0	0	0	0	0	0	0	212815	111186	0	415489	0	0	0	0	35565	16263	0	53711	0	0	0	0	61.36	20.21	0	81.32	28498	12074	0	44958	0	0	0	0	32.50	10.90	0	40.00	1259787	586748	0	2035556	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	82753	1728000	2040000	663949	232004	0	928328	643846	220851	0	915420	0	0	0	0	1257	422	0	1584
	302	29	OCT	48133864	46321971	4344157	38522734	52847200	49.74	0.86	46.87	50.00	1299820	0	0	0	0	0	0	0	1337089	82166	1143873	1434019	74677	26204	48972	134940	0	0	0	0	0	0	0	0	0	0	0	0	953790	52762	864000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	258787	105664	83421	452144	0	0	0	0	49835	25559	18336	102366	0	0	0	0	68.02	9.10	55.18	81.25	33549	11774	22000	60628	0	0	0	0	35.00	5.00	30.00	40.00	1811893	1076627	550080	4094646	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	90244	1728000	2088000	703424	132789	411856	903102	669087	120761	408321	879411	0	0	0	0	1389	165	1092	1608
	303	30	OCT	53023285	51205609	3914616	46029650	56819150	50.00	0	50.00	50.00	1360147	0	0	0	0	0	0	0	1437997	65449	1341503	1526712	74678	26204	48972	134940	0	0	0	0	0	0	0	0	0	0	0	0	956000	51691	864000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	354912	101762	248593	531583	0	0	0	0	52407	16766	27212	87240	0	0	0	0	67.82	9.14	54.67	81.26	33550	11774	22000	60627	0	0	0	0	35.00	5.00	30.00	40.00	1817676	609424	1088480	3200000	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	86994	1728000	2088000	605088	116946	332417	779359	605503	112358	325690	767049	0	0	0	0	1462	89	1326	1608
	304	31	OCT	57889017	55739383	3414598	50019400	61290711	50.94	3.11	50.00	61.25	1423449	0	0	0	0	0	0	0	1540031	71798	1430461	1652287	74678	26205	48972	134940	0	0	0	0	0	0	0	0	0	0	0	0	968000	46303	888000	1032000	0	0	0	0	0	0	0	0	1782	5909	0	21379	434337	81877	294788	570008	0	0	0	0	61235	20651	32000	109948	0	0	0	0	67.61	9.15	54.31	81.49	33549	11774	22000	60628	0	0	0	0	35.00	5.00	30.00	40.00	2149634	760400	960000	3342080	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	81388	1752000	2064000	515881	97613	272613	621535	565179	107855	278007	708799	0	0	0	0	1531	59	1446	1631
	305	01	NOV	57020836	54635159	3522532	47721950	61939548	50.52	1.73	50.00	56.25	1415239	0	0	0	0	0	0	0	1534583	57317	1454736	1667490	82626	23313	54768	128496	0	0	0	0	0	0	0	0	0	0	0	0	974000	33166	936000	1032000	0	0	0	0	0	0	0	0	395	1311	0	4744	410271	73871	299239	576000	0	0	0	0	67291	18773	38800	93984	0	0	0	0	67.31	9.20	54.14	81.50	37121	10474	24601	57729	0	0	0	0	35.00	5.00	30.00	40.00	2385677	829879	1163995	3759365	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	74054	1800000	2064000	541334	104300	283256	709192	572767	105876	300555	722798	0	0	0	0	1553	59	1452	1656
	306	02	NOV	53019309	51123007	4012221	43420540	58234616	50.00	0	50.00	50.00	1370076	0	0	0	0	0	0	0	1449717	47150	1359484	1516353	82626	23313	54768	128496	0	0	0	0	0	0	0	0	0	0	0	0	970000	31686	912000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	343460	91240	196411	526292	0	0	0	0	53630	22407	17677	93942	0	0	0	0	67.07	9.24	53.72	81.21	37121	10474	24601	57729	0	0	0	0	35.01	4.99	30.00	40.00	1896302	879192	530300	3757688	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	65085	1800000	2040000	612540	108808	361708	783099	607891	103402	352651	762341	0	0	0	0	1502	77	1365	1632
	307	03	NOV	48651654	47312259	4260689	38046418	53158100	49.90	0.35	48.75	50.00	1325853	0	0	0	0	0	0	0	1358006	63412	1223796	1441334	82626	23313	54768	128496	0	0	0	0	0	0	0	0	0	0	0	0	971931	30173	912000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	265894	98665	72712	424762	0	0	0	0	37556	16523	0	57328	0	0	0	0	66.99	9.24	53.68	81.12	37121	10474	24601	57729	0	0	0	0	35.13	4.89	30.00	40.00	1339395	626153	0	2293131	0	0	0	0	0	0	0	0	0	0	0	0	0	1918000	59161	1800000	2040000	680176	99177	463238	840122	659863	90820	463238	809438	0	0	0	0	1417	149	1077	1632
	308	04	NOV	46325384	45021180	4669744	36865420	53489114	49.58	1.38	45.00	50.00	1299274	0	0	0	0	0	0	0	1312155	72789	1182793	1456395	82627	23314	54761	128496	0	0	0	0	0	0	0	0	0	0	0	0	973103	40828	888000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	219252	116286	56046	448182	0	0	0	0	37173	14617	3375	58122	0	0	0	0	66.98	9.18	54.01	80.98	37121	10474	24601	57729	0	0	0	0	35.04	4.96	30.00	40.00	1304204	528911	101252	2324871	0	0	0	0	0	0	0	0	0	0	0	0	0	1908000	68935	1800000	2040000	715646	125810	487818	869740	693798	112341	496622	841994	0	0	0	0	1329	198	1064	1632
	309	05	NOV	48904646	47562656	4715845	41962065	56734400	50.00	0	50.00	50.00	1332032	0	0	0	0	0	0	0	1364304	71245	1276345	1534267	82627	23314	54756	128496	0	0	0	0	0	0	0	0	0	0	0	0	976000	44181	912000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	268053	121546	120734	496288	0	0	0	0	37624	10429	17481	55554	0	0	0	0	66.99	9.21	54.21	81.18	37121	10474	24601	57729	0	0	0	0	35.00	5.00	30.00	40.00	1341990	479633	524429	2222173	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	61838	1848000	2064000	671947	120377	463712	854175	647735	105623	453242	816527	0	0	0	0	1383	164	1168	1656
	310	06	NOV	54126024	52180892	3863251	47198100	60563300	50.00	0	50.00	50.00	1392131	0	0	0	0	0	0	0	1475267	71251	1395114	1665421	82627	23314	54756	128496	0	0	0	0	0	0	0	0	0	0	0	0	982000	34583	936000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	356218	88877	238362	539266	0	0	0	0	54422	22725	28695	104000	0	0	0	0	66.91	9.24	54.08	81.31	37121	10474	24601	57729	0	0	0	0	35.00	5.00	30.00	40.00	1945132	967471	860841	4160000	0	0	0	0	0	0	0	0	0	0	0	0	0	1922000	54955	1848000	2064000	583782	82916	420734	702877	578519	73827	418612	680022	0	0	0	0	1481	99	1355	1656
	311	07	NOV	58189731	56195144	4628194	51629182	65884600	50.00	0	50.00	50.00	1443422	0	0	0	0	0	0	0	1558433	84701	1461799	1765810	82627	23314	54756	128496	0	0	0	0	0	0	0	0	0	0	0	0	986000	24900	936000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	433703	93915	327746	628892	0	0	0	0	56103	19257	36575	96069	0	0	0	0	66.72	9.29	53.76	81.14	37121	10474	24601	57729	0	0	0	0	35.00	5.00	30.00	40.00	1994587	852440	1097261	3842766	0	0	0	0	0	0	0	0	0	0	0	0	0	1938000	65818	1824000	2064000	518297	80435	355108	632254	551291	63764	408488	628417	0	0	0	0	1543	81	1435	1665
	312	08	NOV	58521496	56563784	3889558	50118257	63092421	50.00	0	50.00	50.00	1443165	0	0	0	0	0	0	0	1563389	73872	1438087	1702745	82627	23314	54756	128496	0	0	0	0	0	0	0	0	0	0	0	0	980000	37736	888000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	445276	80787	313565	589848	0	0	0	0	55486	13906	32000	76233	0	0	0	0	66.50	9.32	53.59	81.05	37121	10474	24601	57729	0	0	0	0	35.01	4.99	30.00	40.00	1957712	621070	1055810	3049320	0	0	0	0	0	0	0	0	0	0	0	0	0	1930000	61547	1824000	2040000	504724	59812	394612	622435	545500	63518	412040	626204	0	0	0	0	1577	70	1452	1673
	313	09	NOV	54422527	52399031	4243722	46425860	60428180	50.00	0	50.00	50.00	1390068	0	0	0	0	0	0	0	1480734	70395	1348650	1628076	82627	23314	54756	128496	0	0	0	0	0	0	0	0	0	0	0	0	976000	39598	888000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	364781	95036	239717	536564	0	0	0	0	57326	25787	21061	104000	0	0	0	0	66.31	9.34	53.50	81.09	37121	10474	24601	57729	0	0	0	0	35.03	4.97	30.00	40.00	2023496	933916	635392	3495945	0	0	0	0	0	0	0	0	0	0	0	0	0	1914000	74054	1800000	2040000	573219	86505	423436	694855	573154	68576	433515	659593	0	0	0	0	1541	92	1292	1656
	314	10	NOV	49947378	48283957	2593979	43394603	53714192	50.00	0	50.00	50.00	1331327	0	0	0	0	0	0	0	1385584	55377	1268955	1474620	82626	23316	54756	128496	0	0	0	0	0	0	0	0	0	0	0	0	964000	46819	840000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	290879	56906	195892	390440	0	0	0	0	48079	16193	28012	90273	0	0	0	0	66.17	9.30	53.42	81.02	37121	10474	24601	57729	0	0	0	0	35.12	4.90	30.00	40.00	1663421	523178	1120486	2708195	0	0	0	0	0	0	0	0	0	0	0	0	0	1900000	78282	1752000	2016000	645121	66915	521560	773210	623795	58846	522504	742899	0	0	0	0	1510	99	1259	1632
	315	11	NOV	48075974	46735762	1848424	44125460	50658438	50.00	0	50.00	50.00	1312749	0	0	0	0	0	0	0	1344245	41480	1269378	1425775	82626	23316	54756	128496	0	0	0	0	0	0	0	0	0	0	0	0	964000	42521	864000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	259915	40920	191672	324369	0	0	0	0	37703	12732	18286	69677	0	0	0	0	66.13	9.27	53.50	80.89	37121	10474	24601	57729	0	0	0	0	35.23	4.82	30.00	40.00	1340211	548146	731423	2787072	0	0	0	0	0	0	0	0	0	0	0	0	0	1904000	75472	1776000	1992000	680085	58875	604131	763780	657182	50526	586072	734939	0	0	0	0	1494	125	1224	1656
