C	area	id	hourly
	VARIABLES	BEGIN	END
	58	1	8736

C	hourly				OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	BALANCE	BALANCE	LOAD	LOAD	H. ROR	H. ROR	WIND	WIND	SOLAR	SOLAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	COAL	COAL	GAS	GAS	OIL	OIL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. PUMP	H. PUMP	H. LEV	H. LEV	H. INFL	H. INFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	AVL DTG	AVL DTG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	NP COST	NP COST	NODU	NODU
	8233	10	DEC	00:00	5	9	3	9	1	1	1	3	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	5	9	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	11	12	3	5	3	12	1	1	10	12
	8234	10	DEC	01:00	10	9	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	5	9	1	1	2	5	1	1	8	6	7	8	1	1	5	1	2	10	1	1	1	1	1	1	11	12	9	5	9	12	1	1	10	12
	8235	10	DEC	02:00	1	9	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	5	9	1	1	2	8	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	11	12	9	5	9	12	1	1	10	12
	8236	10	DEC	03:00	4	9	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	4	9	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	11	12	9	5	9	4	1	1	10	12
	8237	10	DEC	04:00	5	9	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	5	9	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	11	12	9	5	9	4	1	1	10	12
	8238	10	DEC	05:00	1	9	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	1	9	1	1	2	10	1	1	8	6	7	8	1	1	5	1	2	10	1	1	1	1	1	1	11	12	9	1	9	4	1	1	10	12
	8239	10	DEC	06:00	10	9	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	4	9	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	11	12	9	5	9	1	1	1	10	12
	8240	10	DEC	07:00	4	9	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	4	9	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	11	12	3	5	3	1	1	1	10	12
	8241	10	DEC	08:00	2	9	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	2	9	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	12	3	2	3	2	1	1	10	12
	8242	10	DEC	09:00	4	7	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	4	9	1	1	1	3	1	1	8	6	7	8	1	1	5	1	1	3	1	1	1	1	1	1	11	12	9	4	9	2	1	1	10	12
	8243	10	DEC	10:00	10	7	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	10	9	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	11	12	9	10	9	2	1	1	10	12
	8244	10	DEC	11:00	1	7	3	9	1	1	2	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	1	7	1	1	2	8	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	11	12	9	1	9	2	1	1	10	12
	8245	10	DEC	12:00	1	7	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	1	7	1	1	2	8	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	11	12	9	1	9	2	1	1	10	12
	8246	10	DEC	13:00	6	7	3	9	1	1	1	8	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	6	7	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	6	1	1	1	1	1	1	11	12	3	6	3	2	1	1	10	12
	8247	10	DEC	14:00	1	7	3	7	1	1	1	7	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	1	7	1	1	3	8	1	1	8	6	7	8	1	1	5	1	3	8	1	1	1	1	1	1	11	12	3	2	7	2	1	1	10	12
	8248	10	DEC	15:00	2	7	3	7	1	1	1	7	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	2	9	1	1	1	2	1	1	8	6	7	8	1	1	5	1	1	2	1	1	1	1	1	1	11	12	3	2	7	2	1	1	10	12
	8249	10	DEC	16:00	5	9	3	7	1	1	1	7	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	9	5	9	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	11	12	9	5	7	2	1	1	10	12
	8250	10	DEC	17:00	5	9	3	7	1	1	1	7	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	9	5	9	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	11	12	9	5	7	2	1	1	10	12
	8251	10	DEC	18:00	5	7	3	7	1	1	11	7	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	7	5	9	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	11	12	7	5	7	2	1	1	10	7
	8252	10	DEC	19:00	1	7	3	7	1	1	11	7	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	7	1	9	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	11	12	7	1	7	2	1	1	11	7
	8253	10	DEC	20:00	1	7	3	7	1	1	11	7	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	7	1	9	1	1	3	8	1	1	8	6	7	8	1	1	5	1	3	8	1	1	1	1	1	1	11	12	7	2	7	2	1	1	11	7
	8254	10	DEC	21:00	4	7	3	7	1	1	11	7	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	7	4	9	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	12	7	2	7	2	1	1	11	7
	8255	10	DEC	22:00	4	12	3	7	1	1	1	7	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	1	4	9	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	12	3	4	7	2	1	1	11	3
	8256	10	DEC	23:00	1	7	3	7	1	1	1	7	7	8	1	1	1	1	1	1	9	4	1	1	1	1	1	7	1	9	1	1	4	3	1	1	8	6	7	8	1	1	5	1	4	3	1	1	1	1	1	1	11	12	7	1	7	2	1	1	11	7
	8257	11	DEC	00:00	5	7	11	7	1	1	1	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	5	3	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	8	5	7	5	7	2	1	1	6	7
	8258	11	DEC	01:00	4	12	11	7	1	1	1	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	12	4	3	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	8	5	3	4	7	2	1	1	6	12
	8259	11	DEC	02:00	6	12	11	12	1	1	1	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	12	5	3	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	8	5	3	5	7	2	1	1	6	12
	8260	11	DEC	03:00	6	7	3	7	1	1	1	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	6	12	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	2	1	1	1	1	1	1	8	5	7	6	7	6	1	1	6	7
	8261	11	DEC	04:00	4	12	3	7	1	1	1	3	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	1	4	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	2	1	1	1	1	1	1	8	5	3	2	3	6	1	1	6	2
	8262	11	DEC	05:00	1	7	3	7	1	1	1	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	1	7	1	1	2	8	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	8	5	3	1	3	6	1	1	6	2
	8263	11	DEC	06:00	4	7	3	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	4	7	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	8	5	7	4	7	6	1	1	6	2
	8264	11	DEC	07:00	6	7	3	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	1	6	7	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	8	5	8	6	7	6	1	1	6	2
	8265	11	DEC	08:00	1	7	3	9	1	1	6	3	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	7	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	8	5	3	6	3	6	1	1	6	2
	8266	11	DEC	09:00	10	7	3	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	1	5	7	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	8	5	3	5	7	6	1	1	6	2
	8267	11	DEC	10:00	6	3	3	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	1	6	3	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	6	1	1	1	1	1	1	8	5	3	6	7	6	1	1	6	2
	8268	11	DEC	11:00	6	3	3	12	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	12	6	3	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	2	1	1	1	1	1	1	8	5	3	6	7	6	1	1	6	2
	8269	11	DEC	12:00	6	12	11	12	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	12	6	3	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	8	5	3	6	7	6	1	1	6	12
	8270	11	DEC	13:00	8	7	11	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	8	3	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	8	5	7	6	7	2	1	1	6	7
	8271	11	DEC	14:00	1	12	3	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	12	1	10	1	1	2	7	1	1	8	6	7	8	1	1	5	1	2	3	1	1	1	1	1	1	8	5	12	1	7	2	1	1	6	7
	8272	11	DEC	15:00	2	7	1	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	5	3	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	2	1	1	1	1	1	1	8	5	7	2	7	2	1	1	6	7
	8273	11	DEC	16:00	1	12	8	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	12	1	3	1	1	2	5	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	8	5	12	1	7	2	1	1	6	7
	8274	11	DEC	17:00	6	7	1	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	4	2	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	8	5	7	6	7	2	1	1	6	7
	8275	11	DEC	18:00	4	7	1	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	4	3	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	8	5	7	4	7	2	1	1	9	7
	8276	11	DEC	19:00	6	7	5	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	6	3	1	1	4	5	1	1	8	6	7	8	1	1	5	1	4	12	1	1	1	1	1	1	8	5	3	6	7	6	1	1	9	7
	8277	11	DEC	20:00	6	7	1	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	4	2	1	1	7	5	1	1	8	6	7	8	1	1	5	1	7	12	1	1	1	1	1	1	8	5	7	6	7	6	1	1	9	7
	8278	11	DEC	21:00	1	7	1	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	11	1	3	1	1	4	5	1	1	8	6	7	8	1	1	5	1	4	12	1	1	1	1	1	1	8	5	3	1	7	2	1	1	9	7
	8279	11	DEC	22:00	6	5	1	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	4	3	1	1	1	7	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	8	5	3	6	7	2	1	1	9	7
	8280	11	DEC	23:00	4	5	8	7	1	1	6	7	7	8	1	1	1	1	1	1	10	1	1	1	1	1	1	7	4	3	1	1	1	7	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	8	5	3	6	7	2	1	1	9	7
	8281	12	DEC	00:00	8	12	8	7	1	1	6	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	8	3	1	1	1	7	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	9	5	12	6	7	2	1	1	9	12
	8282	12	DEC	01:00	6	7	1	7	1	1	6	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	6	3	1	1	1	7	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	9	5	3	6	7	2	1	1	9	7
	8283	12	DEC	02:00	6	7	8	7	1	1	6	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	6	3	1	1	1	12	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	9	5	7	6	7	2	1	1	9	7
	8284	12	DEC	03:00	6	7	8	7	1	1	6	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	6	3	1	1	4	1	1	1	8	6	7	8	1	1	5	1	4	1	1	1	1	1	1	1	9	5	7	6	7	2	1	1	9	7
	8285	12	DEC	04:00	8	7	8	7	1	1	6	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	8	3	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	9	5	7	5	7	2	1	1	9	7
	8286	12	DEC	05:00	1	3	11	7	1	1	6	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	1	1	4	1	1	1	8	6	7	8	1	1	5	1	4	1	1	1	1	1	1	1	9	5	3	2	7	2	1	1	9	5
	8287	12	DEC	06:00	10	3	8	7	1	1	6	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	10	3	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	9	5	3	10	7	2	1	1	9	5
	8288	12	DEC	07:00	5	12	8	7	1	1	6	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	5	3	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	9	5	7	5	7	2	1	1	9	7
	8289	12	DEC	08:00	6	3	8	7	1	1	6	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	6	3	1	1	4	1	1	1	8	6	7	8	1	1	5	1	4	1	1	1	1	1	1	1	9	5	3	6	7	2	1	1	9	5
	8290	12	DEC	09:00	4	12	3	12	1	1	6	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	4	12	1	1	1	3	1	1	8	6	7	8	1	1	5	1	1	3	1	1	1	1	1	1	9	5	12	10	7	2	1	1	9	12
	8291	12	DEC	10:00	1	7	3	7	1	1	6	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	1	12	1	1	5	1	1	1	8	6	7	8	1	1	5	1	5	1	1	1	1	1	1	1	9	5	7	2	7	2	1	1	9	7
	8292	12	DEC	11:00	6	12	8	7	1	1	6	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	6	3	1	1	1	7	1	1	8	6	7	8	1	1	5	1	1	7	1	1	1	1	1	1	9	5	12	2	7	2	1	1	9	7
	8293	12	DEC	12:00	6	7	8	7	1	1	6	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	6	3	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	9	5	3	6	7	2	1	1	9	7
	8294	12	DEC	13:00	5	7	1	7	1	1	2	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	5	3	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	9	5	7	5	7	2	1	1	9	7
	8295	12	DEC	14:00	4	7	1	7	1	1	2	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	4	3	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	9	1	1	1	1	1	1	9	5	7	5	7	2	1	1	9	7
	8296	12	DEC	15:00	1	7	8	7	1	1	2	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	1	3	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	9	5	7	1	7	2	1	1	9	7
	8297	12	DEC	16:00	1	7	8	7	1	1	2	7	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	1	3	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	9	5	7	10	7	2	1	1	9	7
	8298	12	DEC	17:00	8	7	8	7	1	1	2	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	7	1	2	1	1	7	3	1	1	8	6	7	8	1	1	5	1	7	3	1	1	1	1	1	1	9	5	7	2	7	2	1	1	8	7
	8299	12	DEC	18:00	6	12	6	7	1	1	2	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	6	2	1	1	12	3	1	1	8	6	7	8	1	1	5	1	12	3	1	1	1	1	1	1	9	5	7	6	7	2	1	1	8	12
	8300	12	DEC	19:00	1	12	1	12	1	1	2	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	1	2	1	1	12	1	1	1	8	6	7	8	1	1	5	1	12	1	1	1	1	1	1	1	9	5	12	1	7	2	1	1	8	12
	8301	12	DEC	20:00	1	12	1	7	1	1	2	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	1	2	1	1	12	1	1	1	8	6	7	8	1	1	5	1	12	1	1	1	1	1	1	1	9	5	12	1	12	2	1	1	8	12
	8302	12	DEC	21:00	8	12	10	7	1	1	2	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	1	2	1	1	2	3	1	1	8	6	7	8	1	1	5	1	2	3	1	1	1	1	1	1	9	5	11	2	7	2	1	1	8	12
	8303	12	DEC	22:00	2	12	5	7	1	1	2	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	2	3	1	1	9	5	1	1	8	6	7	8	1	1	5	1	9	3	1	1	1	1	1	1	9	5	12	2	7	2	1	1	3	12
	8304	12	DEC	23:00	2	12	8	7	1	1	2	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	2	3	1	1	4	7	1	1	8	6	7	8	1	1	5	1	4	8	1	1	1	1	1	1	9	5	11	2	7	2	1	1	9	12
	8305	13	DEC	00:00	8	12	3	7	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	8	6	1	1	2	7	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	11	2	11	2	7	2	1	1	9	12
	8306	13	DEC	01:00	2	12	8	7	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	2	3	1	1	4	7	1	1	8	6	7	8	1	1	5	1	4	8	1	1	1	1	1	1	11	2	12	2	7	2	1	1	9	12
	8307	13	DEC	02:00	4	12	8	7	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	4	3	1	1	2	6	1	1	8	6	7	8	1	1	5	1	2	12	1	1	1	1	1	1	11	2	3	4	7	2	1	1	9	12
	8308	13	DEC	03:00	1	12	8	12	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	5	3	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	11	2	12	5	7	4	1	1	9	12
	8309	13	DEC	04:00	2	12	8	12	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	2	3	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	2	12	2	7	4	1	1	9	12
	8310	13	DEC	05:00	4	11	8	12	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	11	4	3	1	1	1	12	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	11	2	11	4	7	4	1	1	9	6
	8311	13	DEC	06:00	4	7	3	7	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	7	4	3	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	2	7	4	7	4	1	1	9	7
	8312	13	DEC	07:00	4	7	3	7	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	7	4	3	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	2	3	4	7	4	1	1	9	7
	8313	13	DEC	08:00	4	12	3	7	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	4	3	1	1	1	9	1	1	8	6	7	8	1	1	5	1	1	9	1	1	1	1	1	1	11	2	12	4	7	4	1	1	9	12
	8314	13	DEC	09:00	4	7	3	7	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	7	4	3	1	1	1	12	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	11	2	7	2	7	2	1	1	9	7
	8315	13	DEC	10:00	6	12	3	12	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	6	3	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	6	1	1	1	1	1	1	11	2	12	6	7	2	1	1	9	12
	8316	13	DEC	11:00	4	12	8	12	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	4	3	1	1	1	7	1	1	8	6	7	8	1	1	5	1	1	7	1	1	1	1	1	1	11	2	12	2	7	2	1	1	9	12
	8317	13	DEC	12:00	5	12	8	7	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	5	3	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	11	2	12	5	7	2	1	1	9	12
	8318	13	DEC	13:00	4	11	8	7	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	11	4	3	1	1	2	6	1	1	8	6	7	8	1	1	5	1	2	12	1	1	1	1	1	1	11	2	11	4	7	2	1	1	9	12
	8319	13	DEC	14:00	5	7	8	7	1	1	4	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	7	5	6	1	1	2	5	1	1	8	6	7	8	1	1	5	1	2	9	1	1	1	1	1	1	11	2	7	5	7	2	1	1	9	12
	8320	13	DEC	15:00	8	7	8	7	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	7	8	3	1	1	2	5	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	11	2	7	5	12	2	1	1	10	7
	8321	13	DEC	16:00	4	12	2	12	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	4	6	1	1	11	7	1	1	8	6	7	8	1	1	5	1	11	9	1	1	1	1	1	1	11	2	12	2	12	2	1	1	10	12
	8322	13	DEC	17:00	4	7	8	7	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	7	4	6	1	1	7	5	1	1	8	6	7	8	1	1	5	1	7	9	1	1	1	1	1	1	11	2	7	2	12	2	1	1	1	12
	8323	13	DEC	18:00	4	7	8	7	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	7	4	6	1	1	7	8	1	1	8	6	7	8	1	1	5	1	7	8	1	1	1	1	1	1	11	2	7	4	12	2	1	1	1	12
	8324	13	DEC	19:00	5	12	5	12	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	5	6	1	1	2	5	1	1	8	6	7	8	1	1	5	1	2	9	1	1	1	1	1	1	11	2	12	5	12	2	1	1	1	12
	8325	13	DEC	20:00	2	12	5	12	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	2	3	1	1	7	6	1	1	8	6	7	8	1	1	5	1	7	9	1	1	1	1	1	1	11	2	12	2	12	2	1	1	1	12
	8326	13	DEC	21:00	1	12	3	7	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	1	6	1	1	2	7	1	1	8	6	7	8	1	1	5	1	2	9	1	1	1	1	1	1	11	2	11	2	12	2	1	1	1	12
	8327	13	DEC	22:00	1	12	8	12	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	12	1	6	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	11	2	12	1	12	2	1	1	10	12
	8328	13	DEC	23:00	10	7	8	7	1	1	2	12	7	8	1	1	1	1	1	1	3	4	1	1	1	1	1	7	1	6	1	1	2	9	1	1	8	6	7	8	1	1	5	1	2	9	1	1	1	1	1	1	11	2	7	2	12	2	1	1	10	7
	8329	14	DEC	00:00	5	12	8	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	7	5	3	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	2	7	5	7	2	1	1	9	12
	8330	14	DEC	01:00	1	7	3	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	7	1	12	1	1	2	5	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	11	2	7	5	7	2	1	1	9	7
	8331	14	DEC	02:00	2	12	3	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	1	2	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	2	11	2	7	2	1	1	9	6
	8332	14	DEC	03:00	6	12	3	12	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	1	6	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	2	11	6	7	2	1	1	9	6
	8333	14	DEC	04:00	2	7	3	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	7	2	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	2	7	2	7	2	1	1	9	6
	8334	14	DEC	05:00	5	7	3	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	7	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	11	2	7	5	7	2	1	1	9	6
	8335	14	DEC	06:00	2	12	3	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	7	2	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	2	7	2	7	2	1	1	9	6
	8336	14	DEC	07:00	2	12	3	12	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	12	2	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	11	2	12	2	7	2	1	1	9	6
