C	area	de	hourly
	VARIABLES	BEGIN	END
	9	169	8736

C	hourly				BASE	INT	PEAK	BASE	INT	PEAK	BASE	INT	PEAK
	6869	14	OCT	04:00	38154	3216	0	0	0	0	39	9	0
	6870	14	OCT	05:00	38058	2721	0	0	0	0	39	8	0
	6871	14	OCT	06:00	37975	3399	0	0	0	0	39	9	0
	6872	14	OCT	07:00	37956	4282	0	0	0	0	39	9	0
	6873	14	OCT	08:00	38003	3974	0	0	0	0	39	9	0
	6874	14	OCT	09:00	38071	2725	0	0	0	0	39	7	0
	6875	14	OCT	10:00	38246	4824	0	0	0	0	39	9	0
	6876	14	OCT	11:00	38333	6445	0	0	0	0	39	10	0
	6877	14	OCT	12:00	38450	6818	0	0	0	0	39	11	0
	6878	14	OCT	13:00	38556	6716	0	0	0	0	39	11	0
	6879	14	OCT	14:00	38556	7745	0	0	0	0	39	12	0
	6880	14	OCT	15:00	38556	8917	0	0	0	0	39	13	0
	6881	14	OCT	16:00	38556	9320	0	0	0	0	39	13	0
	6882	14	OCT	17:00	38556	10208	0	0	0	0	39	13	0
	6883	14	OCT	18:00	38556	11941	0	0	0	0	39	14	0
	6884	14	OCT	19:00	38556	11173	0	0	0	0	39	14	0
	6885	14	OCT	20:00	38556	11745	0	0	0	0	39	14	0
	6886	14	OCT	21:00	38556	11450	0	0	0	0	39	15	0
	6887	14	OCT	22:00	38556	9057	0	0	0	0	39	13	0
	6888	14	OCT	23:00	38556	9313	0	0	0	0	39	13	0
	6889	15	OCT	00:00	38222	10413	0	0	0	0	38	13	0
	6890	15	OCT	01:00	38222	7029	0	0	0	0	38	12	0
	6891	15	OCT	02:00	38222	7250	0	0	0	0	38	12	0
	6892	15	OCT	03:00	38119	5343	0	0	0	0	38	12	0
	6893	15	OCT	04:00	38000	5752	0	0	0	0	38	12	0
	6894	15	OCT	05:00	37945	5025	0	0	0	0	38	12	0
	6895	15	OCT	06:00	37822	4344	0	0	0	0	38	11	0
	6896	15	OCT	07:00	37867	3327	0	0	0	0	38	11	0
	6897	15	OCT	08:00	37981	5066	0	0	0	0	38	11	0
	6898	15	OCT	09:00	38084	5356	0	0	0	0	38	12	0
	6899	15	OCT	10:00	38078	4755	0	0	0	0	38	12	0
	6900	15	OCT	11:00	38201	6356	0	0	0	0	38	12	0
	6901	15	OCT	12:00	38222	6422	0	0	0	0	38	12	0
	6902	15	OCT	13:00	38222	8336	0	0	0	0	38	13	0
	6903	15	OCT	14:00	38222	9704	0	0	0	0	38	13	0
	6904	15	OCT	15:00	38222	9578	0	0	0	0	38	14	0
	6905	15	OCT	16:00	38222	12116	0	0	0	0	38	14	0
	6906	15	OCT	17:00	38222	13611	0	0	0	0	38	16	0
	6907	15	OCT	18:00	38222	13181	0	0	0	0	38	16	0
	6908	15	OCT	19:00	38222	11838	0	0	0	0	38	16	0
	6909	15	OCT	20:00	38222	11355	0	0	0	0	38	16	0
	6910	15	OCT	21:00	38222	11875	0	0	0	0	38	16	0
	6911	15	OCT	22:00	38222	12390	0	0	0	0	38	16	0
	6912	15	OCT	23:00	38222	9262	0	0	0	0	38	16	0
	6913	16	OCT	00:00	38444	13139	0	0	0	0	38	16	0
	6914	16	OCT	01:00	38444	12375	0	0	0	0	38	16	0
	6915	16	OCT	02:00	38444	8675	0	0	0	0	38	16	0
	6916	16	OCT	03:00	38444	8608	0	0	0	0	38	15	0
	6917	16	OCT	04:00	38444	8866	0	0	0	0	38	15	0
	6918	16	OCT	05:00	38444	5128	0	0	0	0	38	15	0
	6919	16	OCT	06:00	38444	7463	0	0	0	0	38	15	0
	6920	16	OCT	07:00	38444	8004	0	0	0	0	38	15	0
	6921	16	OCT	08:00	38444	7509	0	0	0	0	38	15	0
	6922	16	OCT	09:00	38444	8407	0	0	0	0	38	15	0
	6923	16	OCT	10:00	38444	8060	0	0	0	0	38	15	0
	6924	16	OCT	11:00	38444	9171	0	0	0	0	38	16	0
	6925	16	OCT	12:00	38444	9724	0	0	0	0	38	15	0
	6926	16	OCT	13:00	38444	11909	0	0	0	0	38	15	0
	6927	16	OCT	14:00	38444	13991	0	0	0	0	38	17	0
	6928	16	OCT	15:00	38444	13529	0	0	0	0	38	17	0
	6929	16	OCT	16:00	38444	15334	0	0	0	0	38	18	0
	6930	16	OCT	17:00	38444	15720	0	0	0	0	38	19	0
	6931	16	OCT	18:00	38444	17289	0	0	0	0	38	19	0
	6932	16	OCT	19:00	38444	15968	0	0	0	0	38	20	0
	6933	16	OCT	20:00	38444	15145	0	0	0	0	38	20	0
	6934	16	OCT	21:00	38444	16109	0	0	0	0	38	20	0
	6935	16	OCT	22:00	38444	14079	0	0	0	0	38	19	0
	6936	16	OCT	23:00	38444	15195	0	0	0	0	38	19	0
	6937	17	OCT	00:00	39333	15448	0	0	0	0	39	19	0
	6938	17	OCT	01:00	39333	14919	0	0	0	0	39	19	0
	6939	17	OCT	02:00	39333	13706	0	0	0	0	39	19	0
	6940	17	OCT	03:00	39333	13460	0	0	0	0	39	19	0
	6941	17	OCT	04:00	39333	10380	0	0	0	0	39	19	0
	6942	17	OCT	05:00	39333	8957	0	0	0	0	39	19	0
	6943	17	OCT	06:00	39333	9421	0	0	0	0	39	19	0
	6944	17	OCT	07:00	39333	9811	0	0	0	0	39	19	0
	6945	17	OCT	08:00	39333	7189	0	0	0	0	39	18	0
	6946	17	OCT	09:00	39333	11579	0	0	0	0	39	19	0
	6947	17	OCT	10:00	39333	9616	0	0	0	0	39	18	0
	6948	17	OCT	11:00	39333	8221	0	0	0	0	39	19	0
	6949	17	OCT	12:00	39333	13290	0	0	0	0	39	19	0
	6950	17	OCT	13:00	39333	13937	0	0	0	0	39	20	0
	6951	17	OCT	14:00	39333	13667	0	0	0	0	39	20	0
	6952	17	OCT	15:00	39333	16253	0	0	0	0	39	21	0
	6953	17	OCT	16:00	39333	16003	0	0	0	0	39	21	0
	6954	17	OCT	17:00	39333	17209	0	0	0	0	39	21	0
	6955	17	OCT	18:00	39333	17822	0	0	0	0	39	22	0
	6956	17	OCT	19:00	39333	19318	0	0	0	0	39	22	0
	6957	17	OCT	20:00	39333	19998	0	0	0	0	39	22	0
	6958	17	OCT	21:00	39333	18447	0	0	0	0	39	22	0
	6959	17	OCT	22:00	39333	17011	0	0	0	0	39	21	0
	6960	17	OCT	23:00	39333	15318	0	0	0	0	39	21	0
	6961	18	OCT	00:00	39111	16147	0	0	0	0	39	21	0
	6962	18	OCT	01:00	39111	15561	0	0	0	0	39	21	0
	6963	18	OCT	02:00	39111	12303	0	0	0	0	39	20	0
	6964	18	OCT	03:00	39111	11688	0	0	0	0	39	20	0
	6965	18	OCT	04:00	39111	10570	0	0	0	0	39	20	0
	6966	18	OCT	05:00	39111	10682	0	0	0	0	39	20	0
	6967	18	OCT	06:00	39111	11051	0	0	0	0	39	19	0
	6968	18	OCT	07:00	39111	10639	0	0	0	0	39	20	0
	6969	18	OCT	08:00	39111	8911	0	0	0	0	39	19	0
	6970	18	OCT	09:00	39111	8069	0	0	0	0	39	19	0
	6971	18	OCT	10:00	39111	10792	0	0	0	0	39	19	0
	6972	18	OCT	11:00	39111	13336	0	0	0	0	39	20	0
	6973	18	OCT	12:00	39111	13086	0	0	0	0	39	20	0
	6974	18	OCT	13:00	39111	12797	0	0	0	0	39	21	0
	6975	18	OCT	14:00	39111	15296	0	0	0	0	39	21	0
	6976	18	OCT	15:00	39111	16964	0	0	0	0	39	22	0
	6977	18	OCT	16:00	39111	17443	0	0	0	0	39	22	0
	6978	18	OCT	17:00	39111	17825	0	0	0	0	39	22	0
	6979	18	OCT	18:00	39111	20534	0	0	0	0	39	22	0
	6980	18	OCT	19:00	39111	18715	0	0	0	0	39	22	0
	6981	18	OCT	20:00	39111	16433	0	0	0	0	39	22	0
	6982	18	OCT	21:00	39111	16030	0	0	0	0	39	22	0
	6983	18	OCT	22:00	39111	18356	0	0	0	0	39	21	0
	6984	18	OCT	23:00	39111	17739	0	0	0	0	39	20	0
	6985	19	OCT	00:00	39333	14205	0	0	0	0	39	19	0
	6986	19	OCT	01:00	39333	11625	0	0	0	0	39	19	0
	6987	19	OCT	02:00	39333	9330	0	0	0	0	39	18	0
	6988	19	OCT	03:00	39333	11205	0	0	0	0	39	18	0
	6989	19	OCT	04:00	39333	8643	0	0	0	0	39	17	0
	6990	19	OCT	05:00	39333	7223	0	0	0	0	39	16	0
	6991	19	OCT	06:00	39333	6186	0	0	0	0	39	17	0
	6992	19	OCT	07:00	39333	7279	0	0	0	0	39	17	0
	6993	19	OCT	08:00	39333	6949	0	0	0	0	39	16	0
	6994	19	OCT	09:00	39333	8111	0	0	0	0	39	17	0
	6995	19	OCT	10:00	39333	7745	0	0	0	0	39	17	0
	6996	19	OCT	11:00	39333	8595	0	0	0	0	39	17	0
	6997	19	OCT	12:00	39333	10358	0	0	0	0	39	18	0
	6998	19	OCT	13:00	39333	9920	0	0	0	0	39	18	0
	6999	19	OCT	14:00	39333	11485	0	0	0	0	39	18	0
	7000	19	OCT	15:00	39333	14281	0	0	0	0	39	19	0
	7001	19	OCT	16:00	39333	14109	0	0	0	0	39	19	0
	7002	19	OCT	17:00	39333	15195	0	0	0	0	39	20	0
	7003	19	OCT	18:00	39333	15512	0	0	0	0	39	20	0
	7004	19	OCT	19:00	39333	14447	0	0	0	0	39	20	0
	7005	19	OCT	20:00	39333	16739	0	0	0	0	39	20	0
	7006	19	OCT	21:00	39333	15483	0	0	0	0	39	19	0
	7007	19	OCT	22:00	39333	14759	0	0	0	0	39	19	0
	7008	19	OCT	23:00	39333	13438	0	0	0	0	39	18	0
	7009	20	OCT	00:00	39222	8663	0	0	0	0	39	16	0
	7010	20	OCT	01:00	39222	7088	0	0	0	0	39	15	0
	7011	20	OCT	02:00	39222	7756	0	0	0	0	39	14	0
	7012	20	OCT	03:00	39222	5692	0	0	0	0	39	14	0
	7013	20	OCT	04:00	39172	4445	0	0	0	0	39	13	0
	7014	20	OCT	05:00	39048	3424	0	0	0	0	39	12	0
	7015	20	OCT	06:00	39036	4261	0	0	0	0	39	12	0
	7016	20	OCT	07:00	39002	4163	0	0	0	0	39	12	0
	7017	20	OCT	08:00	39155	3255	0	0	0	0	39	12	0
	7018	20	OCT	09:00	39222	3608	0	0	0	0	39	13	0
	7019	20	OCT	10:00	39222	4756	0	0	0	0	39	13	0
	7020	20	OCT	11:00	39222	5803	0	0	0	0	39	14	0
	7021	20	OCT	12:00	39222	5653	0	0	0	0	39	14	0
	7022	20	OCT	13:00	39222	8083	0	0	0	0	39	15	0
	7023	20	OCT	14:00	39222	8484	0	0	0	0	39	15	0
	7024	20	OCT	15:00	39222	10575	0	0	0	0	39	16	0
	7025	20	OCT	16:00	39222	10396	0	0	0	0	39	17	0
	7026	20	OCT	17:00	39222	12539	0	0	0	0	39	17	0
	7027	20	OCT	18:00	39222	13159	0	0	0	0	39	18	0
	7028	20	OCT	19:00	39222	13971	0	0	0	0	39	18	0
	7029	20	OCT	20:00	39222	13811	0	0	0	0	39	18	0
	7030	20	OCT	21:00	39222	12637	0	0	0	0	39	18	0
	7031	20	OCT	22:00	39222	11427	0	0	0	0	39	17	0
	7032	20	OCT	23:00	39222	11040	0	0	0	0	39	16	0
	7033	21	OCT	00:00	39556	7090	0	0	0	0	40	15	0
	7034	21	OCT	01:00	39556	7788	0	0	0	0	40	14	0
	7035	21	OCT	02:00	39556	6357	0	0	0	0	40	14	0
	7036	21	OCT	03:00	39404	5404	0	0	0	0	40	14	0
	7037	21	OCT	04:00	39180	3929	0	0	0	0	40	13	0
	7038	21	OCT	05:00	38881	3555	0	0	0	0	40	13	0
	7039	21	OCT	06:00	38749	3778	0	0	0	0	40	13	0
	7040	21	OCT	07:00	38725	3485	0	0	0	0	40	13	0
	7041	21	OCT	08:00	38880	3143	0	0	0	0	40	13	0
	7042	21	OCT	09:00	39052	3572	0	0	0	0	40	13	0
	7043	21	OCT	10:00	39318	3262	0	0	0	0	40	14	0
	7044	21	OCT	11:00	39380	5292	0	0	0	0	40	14	0
	7045	21	OCT	12:00	39556	7127	0	0	0	0	40	14	0
	7046	21	OCT	13:00	39556	7779	0	0	0	0	40	15	0
	7047	21	OCT	14:00	39556	7289	0	0	0	0	40	15	0
	7048	21	OCT	15:00	39556	10620	0	0	0	0	40	16	0
	7049	21	OCT	16:00	39556	10269	0	0	0	0	40	16	0
	7050	21	OCT	17:00	39556	11125	0	0	0	0	40	16	0
	7051	21	OCT	18:00	39556	12221	0	0	0	0	40	18	0
	7052	21	OCT	19:00	39556	11766	0	0	0	0	40	18	0
	7053	21	OCT	20:00	39556	11296	0	0	0	0	40	18	0
	7054	21	OCT	21:00	39556	12007	0	0	0	0	40	18	0
	7055	21	OCT	22:00	39556	9944	0	0	0	0	40	17	0
	7056	21	OCT	23:00	39556	10351	0	0	0	0	40	17	0
	7057	22	OCT	00:00	39667	11414	0	0	0	0	40	17	0
	7058	22	OCT	01:00	39667	8845	0	0	0	0	40	17	0
	7059	22	OCT	02:00	39667	7112	0	0	0	0	40	16	0
	7060	22	OCT	03:00	39667	7833	0	0	0	0	40	16	0
	7061	22	OCT	04:00	39667	6482	0	0	0	0	40	16	0
	7062	22	OCT	05:00	39652	5533	0	0	0	0	40	15	0
	7063	22	OCT	06:00	39535	4484	0	0	0	0	40	15	0
	7064	22	OCT	07:00	39547	5310	0	0	0	0	40	15	0
	7065	22	OCT	08:00	39547	4830	0	0	0	0	40	15	0
	7066	22	OCT	09:00	39533	6625	0	0	0	0	40	15	0
	7067	22	OCT	10:00	39641	7150	0	0	0	0	40	16	0
	7068	22	OCT	11:00	39667	7409	0	0	0	0	40	16	0
	7069	22	OCT	12:00	39667	8075	0	0	0	0	40	16	0
	7070	22	OCT	13:00	39667	10476	0	0	0	0	40	16	0
	7071	22	OCT	14:00	39667	10135	0	0	0	0	40	16	0
	7072	22	OCT	15:00	39667	12517	0	0	0	0	40	18	0
	7073	22	OCT	16:00	39667	13699	0	0	0	0	40	18	0
	7074	22	OCT	17:00	39667	14659	0	0	0	0	40	19	0
	7075	22	OCT	18:00	39667	13515	0	0	0	0	40	19	0
	7076	22	OCT	19:00	39667	14454	0	0	0	0	40	19	0
	7077	22	OCT	20:00	39667	14025	0	0	0	0	40	19	0
	7078	22	OCT	21:00	39667	12140	0	0	0	0	40	19	0
	7079	22	OCT	22:00	39667	11959	0	0	0	0	40	19	0
	7080	22	OCT	23:00	39667	9542	0	0	0	0	40	18	0
	7081	23	OCT	00:00	39556	14309	0	0	0	0	40	18	0
	7082	23	OCT	01:00	39556	13694	0	0	0	0	40	18	0
	7083	23	OCT	02:00	39556	10283	0	0	0	0	40	18	0
	7084	23	OCT	03:00	39556	10817	0	0	0	0	40	18	0
	7085	23	OCT	04:00	39556	11657	0	0	0	0	40	18	0
	7086	23	OCT	05:00	39556	6713	0	0	0	0	40	16	0
	7087	23	OCT	06:00	39556	9495	0	0	0	0	40	17	0
	7088	23	OCT	07:00	39556	9002	0	0	0	0	40	17	0
	7089	23	OCT	08:00	39556	8764	0	0	0	0	40	17	0
	7090	23	OCT	09:00	39556	9412	0	0	0	0	40	17	0
	7091	23	OCT	10:00	39556	11055	0	0	0	0	40	18	0
	7092	23	OCT	11:00	39556	11451	0	0	0	0	40	17	0
	7093	23	OCT	12:00	39556	11752	0	0	0	0	40	18	0
	7094	23	OCT	13:00	39556	10085	0	0	0	0	40	18	0
	7095	23	OCT	14:00	39556	14519	0	0	0	0	40	19	0
	7096	23	OCT	15:00	39556	13838	0	0	0	0	40	19	0
	7097	23	OCT	16:00	39556	14349	0	0	0	0	40	20	0
	7098	23	OCT	17:00	39556	17975	0	0	0	0	40	21	0
	7099	23	OCT	18:00	39556	17613	0	0	0	0	40	21	0
	7100	23	OCT	19:00	39556	18783	0	0	0	0	40	21	0
	7101	23	OCT	20:00	39556	16972	0	0	0	0	40	21	0
	7102	23	OCT	21:00	39556	15937	0	0	0	0	40	21	0
	7103	23	OCT	22:00	39556	15729	0	0	0	0	40	21	0
	7104	23	OCT	23:00	39556	16287	0	0	0	0	40	21	0
	7105	24	OCT	00:00	40111	18191	0	0	0	0	40	21	0
	7106	24	OCT	01:00	40111	16937	0	0	0	0	40	21	0
	7107	24	OCT	02:00	40111	12811	0	0	0	0	40	20	0
	7108	24	OCT	03:00	40111	15111	0	0	0	0	40	20	0
	7109	24	OCT	04:00	40111	13839	0	0	0	0	40	20	0
	7110	24	OCT	05:00	40111	10132	0	0	0	0	40	19	0
	7111	24	OCT	06:00	40111	11250	0	0	0	0	40	19	0
	7112	24	OCT	07:00	40111	9766	0	0	0	0	40	19	0
	7113	24	OCT	08:00	40111	8975	0	0	0	0	40	19	0
	7114	24	OCT	09:00	40111	9042	0	0	0	0	40	20	0
	7115	24	OCT	10:00	40111	12429	0	0	0	0	40	20	0
	7116	24	OCT	11:00	40111	13514	0	0	0	0	40	20	0
	7117	24	OCT	12:00	40111	13101	0	0	0	0	40	21	0
	7118	24	OCT	13:00	40111	15333	0	0	0	0	40	21	0
	7119	24	OCT	14:00	40111	17541	0	0	0	0	40	21	0
	7120	24	OCT	15:00	40111	15305	0	0	0	0	40	21	0
	7121	24	OCT	16:00	40111	17088	0	0	0	0	40	21	0
	7122	24	OCT	17:00	40111	18242	0	0	0	0	40	22	0
	7123	24	OCT	18:00	40111	18687	0	0	0	0	40	22	0
	7124	24	OCT	19:00	40111	21294	0	0	0	0	40	23	0
	7125	24	OCT	20:00	40111	18773	0	0	0	0	40	23	0
	7126	24	OCT	21:00	40111	20478	0	0	0	0	40	22	0
	7127	24	OCT	22:00	40111	19287	0	0	0	0	40	22	0
	7128	24	OCT	23:00	40111	16046	0	0	0	0	40	22	0
	7129	25	OCT	00:00	40000	16316	0	0	0	0	40	22	0
	7130	25	OCT	01:00	40000	16880	0	0	0	0	40	22	0
	7131	25	OCT	02:00	40000	14062	0	0	0	0	40	22	0
	7132	25	OCT	03:00	40000	13119	0	0	0	0	40	22	0
	7133	25	OCT	04:00	40000	11120	0	0	0	0	40	22	0
	7134	25	OCT	05:00	40000	13013	0	0	0	0	40	22	0
	7135	25	OCT	06:00	40000	10543	0	0	0	0	40	22	0
	7136	25	OCT	07:00	40000	10460	0	0	0	0	40	22	0
	7137	25	OCT	08:00	40000	10066	0	0	0	0	40	22	0
	7138	25	OCT	09:00	40000	11365	0	0	0	0	40	22	0
	7139	25	OCT	10:00	40000	11041	0	0	0	0	40	22	0
	7140	25	OCT	11:00	40000	11118	0	0	0	0	40	22	0
	7141	25	OCT	12:00	40000	12525	0	0	0	0	40	22	0
	7142	25	OCT	13:00	40000	16330	0	0	0	0	40	22	0
	7143	25	OCT	14:00	40000	18655	0	0	0	0	40	22	0
	7144	25	OCT	15:00	40000	17857	0	0	0	0	40	22	0
	7145	25	OCT	16:00	40000	16588	0	0	0	0	40	23	0
	7146	25	OCT	17:00	40000	19426	0	0	0	0	40	23	0
	7147	25	OCT	18:00	40000	19191	0	0	0	0	40	23	0
	7148	25	OCT	19:00	40000	19238	0	0	0	0	40	23	0
	7149	25	OCT	20:00	40000	18267	0	0	0	0	40	23	0
	7150	25	OCT	21:00	40000	20662	0	0	0	0	40	23	0
	7151	25	OCT	22:00	40000	18345	0	0	0	0	40	22	0
	7152	25	OCT	23:00	40000	18534	0	0	0	0	40	21	0
	7153	26	OCT	00:00	39556	13806	0	0	0	0	40	20	0
	7154	26	OCT	01:00	39556	12363	0	0	0	0	40	19	0
	7155	26	OCT	02:00	39556	14058	0	0	0	0	40	19	0
	7156	26	OCT	03:00	39556	12137	0	0	0	0	40	19	0
	7157	26	OCT	04:00	39556	9693	0	0	0	0	40	19	0
	7158	26	OCT	05:00	39556	10457	0	0	0	0	40	18	0
	7159	26	OCT	06:00	39556	8873	0	0	0	0	40	19	0
	7160	26	OCT	07:00	39556	8070	0	0	0	0	40	18	0
	7161	26	OCT	08:00	39556	8497	0	0	0	0	40	18	0
	7162	26	OCT	09:00	39556	8603	0	0	0	0	40	19	0
	7163	26	OCT	10:00	39556	10473	0	0	0	0	40	19	0
	7164	26	OCT	11:00	39556	12230	0	0	0	0	40	19	0
	7165	26	OCT	12:00	39556	12249	0	0	0	0	40	20	0
	7166	26	OCT	13:00	39556	13239	0	0	0	0	40	20	0
	7167	26	OCT	14:00	39556	14157	0	0	0	0	40	20	0
	7168	26	OCT	15:00	39556	16041	0	0	0	0	40	20	0
	7169	26	OCT	16:00	39556	16753	0	0	0	0	40	21	0
	7170	26	OCT	17:00	39556	15966	0	0	0	0	40	21	0
	7171	26	OCT	18:00	39556	18460	0	0	0	0	40	21	0
	7172	26	OCT	19:00	39556	17239	0	0	0	0	40	21	0
	7173	26	OCT	20:00	39556	14759	0	0	0	0	40	20	0
	7174	26	OCT	21:00	39556	16601	0	0	0	0	40	19	0
	7175	26	OCT	22:00	39556	15394	0	0	0	0	40	19	0
	7176	26	OCT	23:00	39556	16176	0	0	0	0	40	18	0
	7177	27	OCT	00:00	39444	12309	0	0	0	0	39	17	0
	7178	27	OCT	01:00	39444	10698	0	0	0	0	39	17	0
	7179	27	OCT	02:00	39444	9753	0	0	0	0	39	17	0
	7180	27	OCT	03:00	39444	8450	0	0	0	0	39	16	0
	7181	27	OCT	04:00	39444	7917	0	0	0	0	39	17	0
	7182	27	OCT	05:00	39444	6388	0	0	0	0	39	16	0
	7183	27	OCT	06:00	39444	4795	0	0	0	0	39	16	0
	7184	27	OCT	07:00	39444	4932	0	0	0	0	39	16	0
	7185	27	OCT	08:00	39444	5353	0	0	0	0	39	16	0
	7186	27	OCT	09:00	39444	6852	0	0	0	0	39	16	0
	7187	27	OCT	10:00	39444	6784	0	0	0	0	39	16	0
	7188	27	OCT	11:00	39444	6657	0	0	0	0	39	17	0
	7189	27	OCT	12:00	39444	8018	0	0	0	0	39	17	0
	7190	27	OCT	13:00	39444	8705	0	0	0	0	39	17	0
	7191	27	OCT	14:00	39444	10986	0	0	0	0	39	18	0
	7192	27	OCT	15:00	39444	12444	0	0	0	0	39	18	0
	7193	27	OCT	16:00	39444	11335	0	0	0	0	39	18	0
	7194	27	OCT	17:00	39444	13134	0	0	0	0	39	18	0
	7195	27	OCT	18:00	39444	14249	0	0	0	0	39	18	0
	7196	27	OCT	19:00	39444	13988	0	0	0	0	39	18	0
	7197	27	OCT	20:00	39444	13696	0	0	0	0	39	17	0
	7198	27	OCT	21:00	39444	12359	0	0	0	0	39	17	0
	7199	27	OCT	22:00	39444	12693	0	0	0	0	39	17	0
	7200	27	OCT	23:00	39444	10469	0	0	0	0	39	15	0
	7201	28	OCT	00:00	39556	8872	0	0	0	0	40	14	0
	7202	28	OCT	01:00	39556	6354	0	0	0	0	40	13	0
	7203	28	OCT	02:00	39454	6935	0	0	0	0	40	12	0
	7204	28	OCT	03:00	39283	4050	0	0	0	0	40	11	0
	7205	28	OCT	04:00	39264	3585	0	0	0	0	40	10	0
	7206	28	OCT	05:00	39172	3833	0	0	0	0	40	10	0
	7207	28	OCT	06:00	39036	3232	0	0	0	0	40	10	0
	7208	28	OCT	07:00	39026	3327	0	0	0	0	40	10	0
	7209	28	OCT	08:00	38993	3479	0	0	0	0	40	10	0
	7210	28	OCT	09:00	39086	3333	0	0	0	0	40	10	0
	7211	28	OCT	10:00	39186	4228	0	0	0	0	40	12	0
	7212	28	OCT	11:00	39251	5131	0	0	0	0	40	12	0
	7213	28	OCT	12:00	39530	6833	0	0	0	0	40	13	0
	7214	28	OCT	13:00	39556	8065	0	0	0	0	40	13	0
	7215	28	OCT	14:00	39556	8157	0	0	0	0	40	14	0
	7216	28	OCT	15:00	39556	10368	0	0	0	0	40	15	0
	7217	28	OCT	16:00	39556	10052	0	0	0	0	40	15	0
	7218	28	OCT	17:00	39556	11443	0	0	0	0	40	16	0
	7219	28	OCT	18:00	39556	11305	0	0	0	0	40	16	0
	7220	28	OCT	19:00	39556	9738	0	0	0	0	40	16	0
	7221	28	OCT	20:00	39556	11828	0	0	0	0	40	17	0
	7222	28	OCT	21:00	39556	10407	0	0	0	0	40	16	0
	7223	28	OCT	22:00	39556	9163	0	0	0	0	40	16	0
	7224	28	OCT	23:00	39556	9167	0	0	0	0	40	16	0
	7225	29	OCT	00:00	40000	9520	0	0	0	0	40	16	0
	7226	29	OCT	01:00	40000	8581	0	0	0	0	40	15	0
	7227	29	OCT	02:00	39939	8950	0	0	0	0	40	15	0
	7228	29	OCT	03:00	39799	6158	0	0	0	0	40	13	0
	7229	29	OCT	04:00	39608	5154	0	0	0	0	40	14	0
	7230	29	OCT	05:00	39614	4405	0	0	0	0	40	13	0
	7231	29	OCT	06:00	39529	5261	0	0	0	0	40	13	0
	7232	29	OCT	07:00	39496	3494	0	0	0	0	40	13	0
	7233	29	OCT	08:00	39498	3699	0	0	0	0	40	12	0
	7234	29	OCT	09:00	39562	5504	0	0	0	0	40	13	0
	7235	29	OCT	10:00	39566	3895	0	0	0	0	40	13	0
	7236	29	OCT	11:00	39712	5994	0	0	0	0	40	14	0
	7237	29	OCT	12:00	39831	6164	0	0	0	0	40	13	0
	7238	29	OCT	13:00	39960	6815	0	0	0	0	40	13	0
	7239	29	OCT	14:00	40000	9278	0	0	0	0	40	14	0
	7240	29	OCT	15:00	40000	9204	0	0	0	0	40	16	0
	7241	29	OCT	16:00	40000	10096	0	0	0	0	40	16	0
	7242	29	OCT	17:00	40000	11511	0	0	0	0	40	17	0
	7243	29	OCT	18:00	40000	12871	0	0	0	0	40	17	0
	7244	29	OCT	19:00	40000	10062	0	0	0	0	40	17	0
	7245	29	OCT	20:00	40000	13034	0	0	0	0	40	18	0
	7246	29	OCT	21:00	40000	11929	0	0	0	0	40	18	0
	7247	29	OCT	22:00	40000	11732	0	0	0	0	40	18	0
	7248	29	OCT	23:00	40000	8579	0	0	0	0	40	18	0
	7249	30	OCT	00:00	40111	11210	0	0	0	0	40	18	0
	7250	30	OCT	01:00	40111	11541	0	0	0	0	40	18	0
	7251	30	OCT	02:00	40111	9918	0	0	0	0	40	17	0
	7252	30	OCT	03:00	40111	8704	0	0	0	0	40	17	0
	7253	30	OCT	04:00	40111	7736	0	0	0	0	40	16	0
	7254	30	OCT	05:00	40111	8058	0	0	0	0	40	17	0
	7255	30	OCT	06:00	40111	8661	0	0	0	0	40	16	0
	7256	30	OCT	07:00	40111	5757	0	0	0	0	40	16	0
	7257	30	OCT	08:00	40111	6605	0	0	0	0	40	17	0
	7258	30	OCT	09:00	40111	7134	0	0	0	0	40	16	0
	7259	30	OCT	10:00	40111	9838	0	0	0	0	40	17	0
	7260	30	OCT	11:00	40111	9351	0	0	0	0	40	17	0
	7261	30	OCT	12:00	40111	9727	0	0	0	0	40	17	0
	7262	30	OCT	13:00	40111	11029	0	0	0	0	40	18	0
	7263	30	OCT	14:00	40111	12085	0	0	0	0	40	18	0
	7264	30	OCT	15:00	40111	15958	0	0	0	0	40	19	0
	7265	30	OCT	16:00	40111	16726	0	0	0	0	40	20	0
	7266	30	OCT	17:00	40111	16900	0	0	0	0	40	20	0
	7267	30	OCT	18:00	40111	17504	0	0	0	0	40	21	0
	7268	30	OCT	19:00	40111	17113	0	0	0	0	40	21	0
	7269	30	OCT	20:00	40111	15195	0	0	0	0	40	21	0
	7270	30	OCT	21:00	40111	13911	0	0	0	0	40	21	0
	7271	30	OCT	22:00	40111	16131	0	0	0	0	40	21	0
	7272	30	OCT	23:00	40111	14629	0	0	0	0	40	21	0
	7273	31	OCT	00:00	40333	18507	0	0	0	0	40	21	0
	7274	31	OCT	01:00	40333	16543	0	0	0	0	40	21	0
	7275	31	OCT	02:00	40333	15405	0	0	0	0	40	21	0
	7276	31	OCT	03:00	40333	13363	0	0	0	0	40	21	0
	7277	31	OCT	04:00	40333	12053	0	0	0	0	40	21	0
